순위,서명,저자,출판사,출판년도,권,ISBN,ISBN부가기호,KDC,대출건수,year
184,엄마는 아들을 너무 모른다 :두려움과 불안을 자신감과 행복으로 바꿔주는 아들 교육법 ,"창랑,박주은 옮김",위즈덤하우스,2014,,9.78899E+12,13590,598.132,"4,310",2015
185,(공병호) 습관은 배신하지 않는다 =내공의 깊이를 결정하는 보이지 않는 차이 /(The) power of habit ,지은이: 공병호,북이십일 21세기북스,2011,,9.78895E+12,3320,199.1,"4,289",2015
186,난장이가 쏘아올린 작은 공:조세희 소설집,조세희,이성과 힘,2000,,9.789E+12,3810,813.6,"4,287",2015
187,글자전쟁 :김진명 장편소설 ,지은이: 김진명,새움,2015,,9.79119E+12,3810,813.7,"4,285",2015
188,인페르노,댄 브라운 지음 ;안종설 옮김,문학수첩,2013,2,9.78898E+12,3840,843.6,"4,279",2015
189,(하루 3시간) 엄마 냄새 ,이현수 지음,김영사,2013,,9.78893E+12,13810,598.1,"4,272",2015
190,손 큰 할머니의 만두 만들기 ,글: 채인선 ;그림: 이억배,재미마주,1998,,9.78899E+12,73810,813.6,"4,267",2015
191,위저드 베이커리 =구병모 장편소설 /Wizard bakery ,지은이: 구병모,창비,2009,,9.78894E+12,3810,813.7,"4,262",2015
191,죽은 왕녀를 위한 파반느 =박민규 장편소설 /Pavane pour une infante d?funte ,지은이: 박민규,위즈덤하우스,2009,,9.78896E+12,3810,813.6,"4,262",2015
193,(趙廷來 大河小說) 太白山脈,趙廷來,해냄출판사,2007,1,9.78897E+12,4810,813.6,"4,256",2015
194,소금 :박범신 장편소설 ,지은이: 박범신,한겨레출판,2013,,9.78898E+12,3810,813.62,"4,255",2015
195,"그래도, 사랑 :언젠가 너로 인해 울게 될 것을 알지만 ",정현주 지음,중앙북스,2013,,9.78893E+12,3810,818,"4,243",2015
195,철학이 필요한 시간 :강신주의 인문학 카운슬링 ,강신주 지음,사계절출판사,2011,,9.78896E+12,3100,104,"4,243",2015
197,노란집 ,지은이: 박완서 ;그린이: 이철원,열림원,2013,,9.78897E+12,3810,814.6,"4,232",2015
198,마법천자문 :손오공의 한자 대탐험,"저자: 스튜디오시리얼,홍거북",아울북,2005-2020,25,9.78895E+12,77720,711.4,"4,231",2015
199,태도에 관하여 :임경선 에세이 ,지은이: 임경선,한겨레출판,2015,,9.78898E+12,3810,814.7,"4,214",2015
200,템테이션 :더글라스 케네디 장편소설 ,지은이: 더글라스 케네디 ;옮긴이: 조동섭,밝은세상,2012,,9.78898E+12,3840,843.5,"4,186",2015
1,(趙庭來 大河小說) 太白山脈,저자: 조정래,해냄,1995,4,9.78897E+12,3810,813.62,"30,922",2016
2,나미야 잡화점의 기적 :히가시노 게이고 장편소설 ,지은이: 히가시노 게이고 ;옮긴이: 양윤옥,현대문학,2012,,9.78897E+12,3830,833.6,"19,896",2016
3,미움받을 용기 :자유롭고 행복한 삶을 위한 아들러의 가르침 ,"기시미 이치로,전경아 옮김",인플루엔셜,2014,,9.789E+12,13180,189.2,"19,452",2016
4,채식주의자:한강 연작소설,한강,창비,2007,,9.78894E+12,3810,813.6,"18,293",2016
5,오베라는 남자 :프레드릭 배크만 장편소설 ,지은이: 프레드릭 배크만 ;옮긴이: 최민우,다산북스,2015,,9.79113E+12,3850,859.7,"15,985",2016
6,7년의 밤 :정유정 장편소설 ,지은이: 정유정,은행나무,2011,,9.78896E+12,3810,813.7,"15,909",2016
7,창문 넘어 도망친 100세 노인 :요나스 요나손 장편소설 ,지은이: 요나스 요나손 ;옮긴이: 임호경,열린책들,2013,,9.78893E+12,3850,859.7,"13,967",2016
8,정글만리 :조정래 장편소설,저자: 조정래,해냄출판사,2013,1,9.78897E+12,4810,813.62,"13,840",2016
9,완벽하지 않은 것들에 대한 사랑 :온전한 나를 위한 혜민 스님의 따뜻한 응원 ,혜민 지음 ;이응견 그림,수오서재,2016,,9.7912E+12,3810,818,"13,127",2016
10,라플라스의 마녀 :히가시노 게이고 장편소설 ,지은이: 히가시노 게이고 ;옮긴이: 양윤옥,현대문학,2016,,9.78897E+12,3830,833.6,"12,585",2016
11,"멈추면, 비로소 보이는 것들 :혜민 스님과 함께하는 내 마음 다시보기 ",혜민 지음 ;우창헌 그림,쌤앤파커스,2012,,9.78897E+12,3810,818,"12,350",2016
12,미 비포 유 ,조조 모예스 지음 ;김선형 옮김,살림,2013,,9.78895E+12,3840,843.6,"11,879",2016
13,글자전쟁 :김진명 장편소설 ,지은이: 김진명,새움,2015,,9.79119E+12,3810,813.7,"11,512",2016
14,나는 단순하게 살기로 했다 :물건을 버린 후 찾아온 12가지 놀라운 인생의 변화 ,사사키 후미오 지음 ;김윤경 옮김,비즈니스북스,2015,,9.79119E+12,3190,199.1,"11,496",2016
15,28 :정유정 장편소설 ,지은이: 정유정,은행나무,2013,,9.78896E+12,3810,813.7,"11,097",2016
16,소년이 온다 :한강 장편소설 ,지은이: 한강,창비,2014,,9.78894E+12,3810,813.7,"10,999",2016
17,정글만리 :조정래 장편소설,저자: 조정래,해냄출판사,2013,2,9.78897E+12,4810,813.62,"10,613",2016
18,지금 이 순간 :기욤 뮈소 장편소설 ,지은이: 기욤 뮈소 ;옮긴이: 양영란,밝은세상,2015,,9.78898E+12,3860,863,"10,490",2016
19,종의 기원 =정유정 장편소설 /The origin of species ,지은이: 정유정,은행나무,2016,,9.78896E+12,3810,813.7,"10,403",2016
20,여덟 단어 :인생을 대하는 우리의 자세 ,박웅현 지음,북하우스 퍼블리셔스,2013,,9.78896E+12,3810,818,"10,073",2016
21,(조선의 마지막 황녀) 덕혜옹주 :권비영 장편소설 ,지은이: 권비영,다산북스,2010,,9.78896E+12,3810,813.7,"10,047",2016
22,"사피엔스 :유인원에서 사이보그까지, 인간 역사의 대담하고 위대한 질문 ",지은이: 유발 하라리 ;옮긴이: 조현욱,김영사,2015,,9.78893E+12,3900,909,"9,959",2016
23,정글만리 :조정래 장편소설,저자: 조정래,해냄출판사,2013,3,9.78897E+12,4810,813.62,"9,722",2016
24,딸에게 주는 레시피 :공지영 에세이 ,지은이: 공지영 ;그린이: 이장미,한겨레출판,2015,,9.78898E+12,3810,814.7,"9,573",2016
25,싸드 =김진명 장편소설 /Thaad ,지은이: 김진명,새움,2014,,9.78899E+12,3810,813.7,"9,511",2016
26,(기대를 현실로 바꾸는) 혼자 있는 시간의 힘 ,사이토 다카시 지음 ;장은주 옮김,위즈덤하우스,2015,,9.78896E+12,3320,325.211,"9,411",2016
27,가면산장 살인사건 ,지은이: 히가시노 게이고 ;옮긴이: 김난주,재인,2014,,9.78899E+12,3830,833.6,"9,399",2016
28,(설민석의) 무도 한국사 특강 ,설민석 지음,문학동네,2014,,9.78895E+12,3910,911,"9,133",2016
29,라면을 끓이며 :김훈 산문 ,지은이: 김훈,문학동네,2015,,9.78895E+12,3810,814.7,"8,998",2016
30,책은 도끼다 :박웅현 인문학 강독회 ,지은이: 박웅현,북하우스 퍼블리셔스,2011,,9.78896E+12,3810,1.3,"8,860",2016
31,작은집 인테리어 :10평대부터 30평대까지···작지만 쓸모 있는 집 꾸밈 레슨 ,삼성출판사 [편],삼성출판사,2009,,9.78892E+12,13590,595.4,"8,559",2016
32,허즈번드 시크릿 ,리안 모리아티 지음 ;김소정 옮김,마시멜로,2015,,9.78895E+12,3840,843.6,"8,407",2016
33,지적 대화를 위한 넓고 얕은 지식,채사장 지음 ,한빛비즈,2014,,9.78899E+12,13100,1.3,"8,389",2016
34,마션 :어느 괴짜 과학자의 화성판 어드벤처 생존기 ,지은이: 앤디 위어 ;옮긴이: 박아람,RHK(알에이치코리아),2015,,9.78893E+12,3840,843.6,"8,330",2016
35,미생 :아직 살아 있지 못한 자,지은이: 윤태호,위즈덤하우스 미디어그룹,2018,1,9.78896E+12,17810,810,"8,234",2016
36,"스물아홉 생일, 1년 후 죽기로 결심했다 ",하야마 아마리 지음 ;장은주 옮김,위즈덤하우스,2012,,9.78896E+12,3830,838,"8,188",2016
37,(법륜 스님의) 행복 :행복해지고 싶지만 길을 몰라 헤매는 당신에게 ,법륜 지음 ;최승미 그림,문학동네,2016,,9.78895E+12,3810,199.1,"8,182",2016
38,유시민의 글쓰기 특강 ,지은이: 유시민,아름다운사람들,2015,,9.78897E+12,4800,802,"8,091",2016
39,빅 픽처 :더글라스 케네디 장편소설 ,지은이: 더글라스 케네디 ;옮긴이: 조동섭,밝은 세상,2010,,9.78898E+12,3840,843.5,"7,683",2016
40,미생 :아직 살아 있지 못한 자,지은이: 윤태호,위즈덤하우스 미디어그룹,2018,2,9.78896E+12,17810,810,"7,629",2016
41,엄마의 말공부 :기적 같은 변화를 불러오는 작은 말의 힘 ,이임숙 지음,카시오페아,2015,,9.79119E+12,13590,378.9,"7,569",2016
42,제3인류 :베르나르 베르베르 장편소설 ,베르나르 베르베르 지음 ;전미연 옮김,열린책들,2013-2016,1,9.78893E+12,4860,863,"7,545",2016
43,"당신, 거기 있어줄래요?:기욤 뮈소 장편소설",기욤 뮈소 [지음];전미연 옮김,밝은세상,2007,,9.78898E+12,3860,863,"7,430",2016
44,(강신주의) 감정수업 :스피노자와 함께 배우는 인간의 48가지 얼굴 ,지은이: 강신주,민음사,2013,,9.78894E+12,3100,181.7,"7,363",2016
45,1Q84 :무라카미 하루키 장편소설,지은이: 무라카미 하루키 ;옮긴이: 양윤옥,문학동네,2009-2010,1,9.78895E+12,4830,833.6,"7,362",2016
46,언제 들어도 좋은 말 :이석원 이야기 산문집 ,지은이: 이석원,그책,2015,,9.78899E+12,3800,814.7,"7,356",2016
47,미움받을 용기 :사랑과 진정한 자립에 대한 아들러의 가르침,"기시미 이치로,전경아 옮김",인플루엔셜,2016,2,9.79119E+12,3180,189.2,"7,313",2016
48,할머니가 미안하다고 전해달랬어요 :프레드릭 배크만 장편소설 ,지은이: 프레드릭 배크만 ;옮긴이: 이은선,다산북스,2016,,9.79113E+12,3850,859.7,"7,278",2016
49,매스커레이드 이브 :히가시노 게이고 연작소설 ,지은이: 히가시노 게이고 ;옮긴이: 양윤옥,현대문학,2015,,9.78897E+12,3830,833.6,"7,223",2016
50,지적 대화를 위한 넓고 얕은 지식,채사장 지음,한빛비즈,2015,2,9.78899E+12,13100,1.3,"7,205",2016
51,종이 여자 :기욤 뮈소 장편소설 ,지은이: 기욤 뮈소 ;옮긴이: 전미연,밝은세상,2010,,9.78898E+12,3860,863,"7,203",2016
52,센트럴 파크 :기욤 뮈소 장편소설 ,지은이: 기욤 뮈소 ;옮긴이: 양영란,밝은세상,2014,,9.78898E+12,3860,863,"7,186",2016
53,살인자의 기억법 :김영하 장편소설 ,지은이: 김영하,문학동네,2013,,9.78895E+12,3810,813.7,"7,147",2016
54,내일 :기욤 뮈소 장편소설 ,지은이: 기욤 뮈소 ;옮긴이: 양영란,밝은세상,2013,,9.78898E+12,3860,863,"7,135",2016
55,구해줘:기욤 뮈소 장편소설,기욤 뮈소 지음;윤미연 옮김,밝은세상,2006,,9.78898E+12,3860,863,"7,120",2016
56,구르미 그린 달빛 :윤이수 장편소설 ,글: 윤이수 ;그림: 김희경,열림원,2015,1,9.78897E+12,4810,813.7,"7,100",2016
57,(책 한 권이 머릿속에 통째로 복사되는) 7번 읽기 공부법 ,야마구치 마유 지음 ;류두진 옮김,위즈덤하우스,2015,,9.78896E+12,13320,373.4,"7,076",2016
58,어떻게 살 것인가 ,지은이: 유시민,아름다운사람들,2013,,9.78897E+12,3810,340.4,"7,060",2016
59,엄마를 부탁해 :신경숙 장편소설 ,지은이: 신경숙,창비,2008,,9.78894E+12,3810,813.7,"7,026",2016
60,꾸뻬 씨의 행복 여행,프랑수아 를로르 지음;오유란 옮김,오래된미래,2004,,9.789E+12,3860,863,"6,949",2016
61,미생 :아직 살아 있지 못한 자,지은이: 윤태호,위즈덤하우스 미디어그룹,2018,3,9.78896E+12,17810,810,"6,899",2016
62,보통의 존재 :이석원 산문집 ,지은이: 이석원,달,2009,,9.78899E+12,3800,818,"6,791",2016
63,나는 부동산과 맞벌이한다 :배우자 대신 꼬박꼬박 월급을 가져오는 시스템 만들기 ,너바나 지음,시공사,2015,,9.78895E+12,3320,327.87,"6,787",2016
64,정의란 무엇인가 ,저자: 마이클 샌델 ;역자: 이창신,김영사,2010,,9.78893E+12,3330,193,"6,785",2016
65,리딩으로 리드하라 =세상을 지배하는 0.1퍼센트의 인문고전 독서법 /Reading lead ,이지성 지음,문학동네,2010,,9.78895E+12,3320,29.4,"6,739",2016
66,못 참는 아이 욱하는 부모 :분노조절장애의 시대를 사는 대한민국 부모에게 주는 육아 멘토 오은영 박사의 감정 조절 육아법 ,오은영 지음,대성 Korea.com,2016,,9.789E+12,13590,598.1,"6,657",2016
67,"총, 균, 쇠:무기·병균·금속은 인류의 운명을 어떻게 바꿨는가",재레드 다이아몬드 지음;김진준 옮김,문학사상사,2006,,9.78897E+12,3900,389,"6,625",2016
68,구르미 그린 달빛 :윤이수 장편소설 ,글: 윤이수 ;그림: 김희경,열림원,2015,2,9.78897E+12,4810,813.7,"6,612",2016
69,인생이 빛나는 정리의 마법 ,곤도 마리에 지음 ;홍성민 옮김,더난콘텐츠그룹,2012,,9.78898E+12,3320,595.4,"6,581",2016
70,여자 없는 남자들 :무라카미 하루키 소설 ,지은이: 무라카미 하루키 ;옮긴이: 양윤옥,문학동네,2014,,9.78895E+12,3830,833.6,"6,557",2016
71,내 심장을 쏴라 :정유정 장편소설 ,지은이: 정유정,은행나무,2009,,9.78896E+12,3810,813.6,"6,536",2016
72,부자언니 부자특강 :평범한 월급쟁이 부자되는 공식 ,유수진 지음,세종서적,2015,,9.78898E+12,13320,327.04,"6,516",2016
73,하버드 새벽 4시 반 =최고의 대학이 청춘에게 들려주는 성공 습관 /Harvard's 4:30 A.M. ,웨이슈잉 지음 ;이정은 옮김,라이스메이커,2014,,9.79119E+12,13190,199.1,"6,504",2016
74,"시민의 교양 :지금, 여기, 보통 사람들을 위한 현실 인문학 ",채사장 지음,Whale books(웨일북),2015,,9.7912E+12,3100,1.3,"6,494",2016
75,용의자 X의 헌신,히가시노 게이고 지음;양억관 옮김,현대문학,2006,,9.78897E+12,3830,833.6,"6,471",2016
76,심플하게 산다 ,도미니크 로로 지음 ;김성희 옮김,바다출판사,2012,,9.78896E+12,13320,864,"6,438",2016
77,상실의 시대 :무라카미 하루키 장편소설 ,지은이: 무라카미 하루키 ;옮긴이: 유유정,문학사상사,2008,,9.78897E+12,3830,833.6,"6,422",2016
78,재테크의 여왕 :월급쟁이 부자 만드는 스마트한 재테크 톡 ,성선화 지음,청림출판,2015,,9.78894E+12,13320,327.04,"6,420",2016
79,"잠수네 초등 1, 2학년 공부법 :영어수학국어 ",이신애 지음,RHK(알에이치코리아),2015,,9.78893E+12,4370,375.3,"6,382",2016
80,공허한 십자가 :히가시노 게이고 장편소설 ,지은이: 히가시노 게이고 ;옮긴이: 이선희,자음과모음,2014,,9.78896E+12,3830,833.6,"6,353",2016
81,풀꽃도 꽃이다 :조정래 장편소설,지은이: 조정래,해냄,2016,1,9.78897E+12,4810,813.62,"6,319",2016
82,미생 :아직 살아 있지 못한 자,지은이: 윤태호,위즈덤하우스 미디어그룹,2018,4,9.78896E+12,17810,810,"6,291",2016
83,"나의 한국현대사 :1959-2014, 55년의 기록 ",유시민 지음,돌베개,2014,,9.78897E+12,3900,911.07,"6,289",2016
84,백설공주에게 죽음을 ,넬레 노이하우스 지음 ;김진아 옮김,북로드,2011,,9.78899E+12,3850,853,"6,281",2016
85,엄마 수업 :법륜 스님이 들려주는 우리 아이 지혜롭게 키우는 법 ,법륜 지음 ;이순형 그림,한겨례출판,2011,,9.78898E+12,3810,598.1,"6,252",2016
86,태도에 관하여 :임경선 에세이 ,지은이: 임경선,한겨레출판,2015,,9.78898E+12,3810,814.7,"6,229",2016
87,구르미 그린 달빛 :윤이수 장편소설 ,글: 윤이수 ;그림: 김희경,열림원,2015,3,9.78897E+12,4810,813.7,"6,215",2016
88,아들러 심리학을 읽는 밤 :『미움받을 용기』 기시미 이치로의 아들러 심리학 입문 ,기시미 이치로 지음 ;박재현 옮김,살림출판사,2015,,9.78895E+12,13180,189,"6,186",2016
89,담론 :신영복의 마지막 강의 ,신영복 지음,돌베개,2015,,9.78897E+12,3800,199.2,"6,139",2016
90,고구려 :김진명 역사소설,지은이: 김진명,새움출판사,2011-2016,1,9.78899E+12,3810,813.7,"6,060",2016
91,가끔은 격하게 외로워야 한다 :내 삶의 주인이 되는 문화심리학 ,김정운 그리고 쓰다,북이십일,2015,,9.78895E+12,3320,189,"6,058",2016
92,수박 수영장 :안녕달 그림책 ,지은이: 안녕달,창비,2015,,9.78894E+12,77810,813.7,"6,024",2016
93,구르미 그린 달빛 :윤이수 장편소설 ,글: 윤이수 ;그림: 김희경,열림원,2015,4,9.78897E+12,4810,813.7,"6,015",2016
94,웬만해선 아무렇지 않다 :웃음과 눈물의 절묘함 특별한 짧은 소설 ,지은이: 이기호 ;그린이: 박선경,마음산책,2016,,9.78896E+12,3810,813.7,"6,011",2016
95,나는 생각이 너무 많아 :넘치는 생각 때문에 삶이 피곤한 사람들을 위한 심리 처방 ,크리스텔 프티콜랭 지음 ;이세진 옮김,부키,2014,,9.78896E+12,3180,181.3,"5,964",2016
96,미라클모닝 :당신의 하루를 바꾸는 기적 아침 6분이면 충분하다 ,할 엘로드 지음 ;김현수 옮김,한빛비즈,2016,,9.79116E+12,13320,199.1,"5,946",2016
97,7년 후 :기욤 뮈소 장편소설 ,지은이: 기욤 뮈소 ;옮긴이: 임호경,밝은세상,2012,,9.78898E+12,3860,863,"5,922",2016
98,미생 :아직 살아 있지 못한 자,지은이: 윤태호,위즈덤하우스 미디어그룹,2018,5,9.78896E+12,17810,810,"5,907",2016
99,인페르노,댄 브라운 지음 ;안종설 옮김,문학수첩,2013,1,9.78898E+12,3840,843.6,"5,899",2016
100,두근두근 내 인생 :김애란 장편소설 ,지은이: 김애란,창비,2011,,9.78894E+12,3810,813.7,"5,873",2016
101,구르미 그린 달빛 :윤이수 장편소설 ,글: 윤이수 ;그림: 김희경,열림원,2015,5,9.78897E+12,4810,813.7,"5,868",2016
102,연금술사,파울로 코엘료 지음;최정수 옮김,문학동네,2001,,9.78898E+12,3860,879,"5,865",2016
102,지적 대화를 위한 넓고 얕은 지식,채사장 지음,한빛비즈,2015,,9.78899E+12,13100,1.3,"5,865",2016
104,클로즈업 오사카 =교토·고베·나라 /Close up Osaka ,"유재우,손미경 지음",에디터,2010,,9.78899E+12,14980,981.32802,"5,806",2016
105,(대하역사만화) 박시백의 조선왕조실록,글·그림: 박시백,휴머니스트,2005-2006,2,9.78896E+12,7910,911.05,"5,777",2016
106,매스커레이드 호텔 =히가시노 게이고 장편소설 /Masquerade hotel ,지은이: 히가시노 게이고 ;옮긴이: 양윤옥,현대문학,2012,,9.78897E+12,3830,833.6,"5,744",2016
107,버티는 삶에 관하여 :허지웅 에세이 ,허지웅 지음,문학동네,2014,,9.78895E+12,3810,818,"5,724",2016
108,강아지똥 ,글: 권정생 ;그림: 정승각,길벗어린이,2012,,9.78899E+12,77810,813.6,"5,714",2016
109,"부자가 되는 정리의 힘 :정리만 했을 뿐인데 돈, 시간, 의욕이 생긴다 ",윤선현 지음,위즈덤하우스,2015,,9.78896E+12,3320,325.211,"5,709",2016
110,1그램의 용기 :한비야 에세이 ,지은이: 한비야,푸른숲,2015,,9.79116E+12,3810,818,"5,684",2016
111,보보경심 :동화 장편소설,지은이: 동화 ;옮긴이: 전정은,파란미디어,2013,1,9.78896E+12,4820,823.7,"5,668",2016
112,오사카 소년 탐정단 ,히가시노 게이고 지음 ;김난주 옮김,재인,2015,,9.78899E+12,3830,833.6,"5,655",2016
113,"프랑스 아이처럼 :아이, 엄마, 가족이 모두 행복한 프랑스식 육아 ",파멜라 드러커맨 지음 ;이주혜 옮김,북하이브,2012,,9.78893E+12,3320,598.1,"5,653",2016
114,(존 가트맨·최성애 박사의) 내 아이를 위한 감정코칭 ,"지은이: 존 가트맨,조벽",한국경제신문 한경BP,2011,,9.78895E+12,13590,598.1,"5,649",2016
115,틀려도 괜찮아,마키타 신지 글;유문조 옮김,토토북,2006,,9.78899E+12,77830,833.6,"5,639",2016
116,짠테크 전성시대 =절약으로 시작하는 3배속 부자법칙 /Salty-tech is coming ,이보슬 글·구성 ;짠돌이카페 엮음,길벗,2015,,9.79119E+12,13320,327.04,"5,624",2016
117,마법의 설탕 두 조각,미카엘 엔데 글;유혜자 옮김,한길사,2001,,9.78894E+12,74850,853,"5,536",2016
118,풀꽃도 꽃이다 :조정래 장편소설,지은이: 조정래,해냄,2016,2,9.78897E+12,4810,813.62,"5,517",2016
119,애프터 유 :조조 모예스 장편소설 ,지은이: 조조 모예스 ;옮긴이: 이나경,북이십일,2016,,9.78895E+12,3840,843.6,"5,507",2016
120,감옥에 가기로 한 메르타 할머니 :카타리나 잉엘만순드베리 장편소설 ,지은이: 카타리나 잉엘만순드베리 ;옮긴이: 정장진,열린책들,2016,,9.78893E+12,3850,859.7,"5,495",2016
121,13층 나무 집 ,앤디 그리피스 글 ;신수진 옮김,시공사,2015,,9.78895E+12,74840,843,"5,473",2016
122,(대하역사만화) 박시백의 조선왕조실록,글·그림: 박시백,휴머니스트,2005-2006,1,9.78896E+12,7910,911.05,"5,464",2016
123,미생 :아직 살아 있지 못한 자,지은이: 윤태호,위즈덤하우스 미디어그룹,2018,6,9.78896E+12,17810,810,"5,420",2016
124,김미경의 인생미답 :살다 보면 누구나 마주하는 작고 소소한 질문들 ,김미경 지음,한경BP,2016,,9.78895E+12,3320,199.1,"5,399",2016
125,"시노부 선생님, 안녕! ",히가시노 게이고 지음 ;김난주 옮김,재인,2015,,9.78899E+12,3830,833.6,"5,338",2016
126,시간을 파는 상점 :김선영 장편소설 ,지은이: 김선영,자음과모음,2012,,9.78895E+12,43810,813.7,"5,283",2016
127,미생 :아직 살아 있지 못한 자,지은이: 윤태호,위즈덤하우스 미디어그룹,2018,8,9.78896E+12,17810,810,"5,272",2016
128,맘마미아 월급재테크 실천법 ,맘마미아 지음,진서원,2015,,9.79119E+12,13320,327.04,"5,267",2016
129,미생 :아직 살아 있지 못한 자,지은이: 윤태호,위즈덤하우스 미디어그룹,2018,7,9.78896E+12,17810,810,"5,262",2016
130,한여름의 방정식 ,지은이: 히가시노 게이고 ;옮긴이: 이혁재,재인,2014,,9.78899E+12,3830,833.6,"5,253",2016
131,왜 나는 너를 사랑하는가,알랭 드 보통 [지음];정영목 옮김,청미래,2007,,9.78899E+12,3840,843,"5,251",2016
132,바다 100층짜리 집 ,글·그림: 이와이 도시오 ;옮김: 김숙,북뱅크,2014,,9.78897E+12,74830,833.6,"5,245",2016
133,고구려 :김진명 역사소설,지은이: 김진명,새움출판사,2011-2016,2,9.78899E+12,3810,813.7,"5,241",2016
134,셈을 할 줄 아는 까막눈이 여자 :요나스 요나손 장편소설 ,지은이: 요나스 요나손 ;옮긴이: 임호경,열린책들,2014,,9.78893E+12,3850,859.73,"5,239",2016
135,지적 대화를 위한 넓고 얕은 지식,채사장 지음 ,한빛비즈,2014,1,9.78899E+12,13100,1.3,"5,223",2016
136,한국이 싫어서 :장강명 장편소설 ,장강명 지음,민음사,2015,,9.78894E+12,4810,813.7,"5,216",2016
137,고래 :천명관 장편소설 ,천명관 지음,문학동네,2004(2009쇄,,9.78898E+12,3810,813.7,"5,213",2016
138,인생 수업 :잘 물든 단풍은 봄꽃보다 아름답다 ,법륜 지음 ;유근택 그림,한겨레출판,2013,,9.78898E+12,3200,199.1,"5,208",2016
139,나오미와 가나코 :오쿠다 히데오 장편소설 ,지은이: 오쿠다 히데오 ;옮긴이: 김해용,위즈덤하우스,2015,,9.78896E+12,3830,833.6,"5,185",2016
140,투명인간 :성석제 장편소설 ,지은이: 성석제,창비,2014,,9.78894E+12,3810,813.7,"5,174",2016
140,아무것도 없는 방에 살고 싶다 ,미니멀 라이프 연구회 지음 ;김윤경 옮김,샘터,2016,,9.78895E+12,13190,595.4,"5,174",2016
142,너는 나에게 상처를 줄 수 없다 :쉽게 상처받는 사람들을 위한 관계 심리학 ,배르벨 바르데츠키 지음 ;두행숙 옮김,웅진씽크빅,2013,,9.7889E+12,3180,189.2,"5,149",2016
143,미생 :아직 살아 있지 못한 자,지은이: 윤태호,위즈덤하우스 미디어그룹,2018,9,9.78896E+12,17810,810,"5,143",2016
144,나는 나의 주인 ,채인선 글 ;안은진 그림,토토북,2010,,9.78896E+12,73190,189,"5,104",2016
145,천사의 부름 :기욤 뮈소 장편소설 ,지은이: 기욤 뮈소 ;옮긴이: 전미연,밝은세상,2011,,9.78898E+12,3860,863,"5,067",2016
146,나는 까칠하게 살기로 했다 :상처받지 않고 사람을 움직이는 관계의 심리학 ,양창순 지음,센추리원,2012,,9.789E+12,3320,189.2,"5,065",2016
147,보보경심 :동화 장편소설,지은이: 동화 ;옮긴이: 전정은,파란미디어,2013,2,9.78896E+12,4820,823.7,"5,046",2016
148,앵무새 죽이기 ,하퍼 리 지음 ;김욱동 옮김,문예출판사,2007,,9.78893E+12,3840,843.5,"5,039",2016
149,악의 :히가시노 게이고 장편소설 ,히가시노 게이고 [지음] ;양윤옥 옮김,현대문학,2008,,9.78897E+12,3830,833.6,"5,029",2016
150,해리포터와 마법사의 돌,조앤 K. 롤링 지음;김혜원 옮김,문학수첩,1999,11,9.78898E+12,4840,843,"5,005",2016
151,인페르노,댄 브라운 지음 ;안종설 옮김,문학수첩,2013,2,9.78898E+12,3840,843.6,"4,990",2016
152,흰 :한강 소설 ,지은이: 한강,문학동네,2016,,9.78895E+12,3810,813.7,"4,940",2016
153,살면서 쉬웠던 날은 단 하루도 없었다 ,written and illustrated by Park Kwang Soo,위즈덤하우스,2015,,9.78896E+12,3810,818,"4,930",2016
154,내가 혼자 여행하는 이유 :7년 동안 50개국을 홀로 여행하며 깨달은 것들 ,카트린 지타 지음 ;박성원 옮김,웅진씽크빅,2015,,9.7889E+12,3850,980.2,"4,926",2016
155,사는 게 뭐라고 :시크한 독거 작가의 일상 철학 ,지은이: 사노 요코 ;옮긴이: 이지수,마음산책,2015,,9.78896E+12,3830,834,"4,895",2016
156,(EBS 다큐프라임) 자본주의 ,EBS MEDIA 기획 ;EBS <자본주의> 제작팀 지음,가나문화콘텐츠,2013,,9.78896E+12,3320,322.01,"4,892",2016
157,몽환화 :히가시노 게이고 장편소설 ,지은이: 히가시노 게이고 ;옮긴이: 민경욱,비채,2014,,9.79119E+12,3830,833.6,"4,891",2016
158,시를 잊은 그대에게 :공대생의 가슴을 울린 시 강의 ,정재찬 지음,Humanist(휴머니스트),2015,,9.78896E+12,3810,811.6209,"4,852",2016
159,오리지널스 :어떻게 순응하지 않는 사람들이 세상을 움직이는가 ,지은이: 애덤 그랜트 ;옮긴이: 홍지수,한국경제신문 한경BP,2016,,9.78895E+12,3320,181.53,"4,851",2016
160,만희네 집,글·그림: 권윤덕,길벗어린이,2006,,9.78899E+12,77810,813.6,"4,840",2016
161,어떤 하루 ,신준모 지음 ;김진희 그림,프롬북스,2014,,9.78899E+12,3810,818,"4,818",2016
162,그 후에 :기욤 뮈소 장편소설 ,지은이: 기욤 뮈소 ;옮긴이: 전미연,밝은세상,2010,,9.78898E+12,3860,863,"4,811",2016
163,(수납의 여왕★털팽이식) 3배속 살림법 ,조윤경 지음,한국물가정보,2013,,9.78896E+12,13590,591,"4,791",2016
164,백종원이 추천하는 집밥 메뉴 52 ,지은이: 백종원 ;이강신,서울문화사,2014,,9.78893E+12,13590,594.51,"4,783",2016
165,자기 앞의 생:에밀 아자르 장편소설,에밀 아자르 지음;용경식 옮김,문학동네,2003,,9.78898E+12,3860,863,"4,771",2016
