순위,서명,저자,출판사,출판년도,권,ISBN,ISBN부가기호,KDC,대출건수,year
39,"(앗, 이럴수가!)과학특급체험",아이매직연구회 지음;김정한 그림,두산동아,2000,,9.7889E+12,73690,400,447,2001
40,해리포터와 아즈카반의 죄수,조앤 K. 롤링 지음;김혜원 옮김,문학수첩,2000,32,9.78898E+12,4840,843,445,2001
41,(만화로 보는)백제 왕조 700년,허순봉 글구성;박종관 그림,능인,1998,,9.78894E+12,77910,911.033,440,2001
42,까막눈 삼디기,원유순 글;이현미 그림,웅진닷컴,2001,,9.7889E+12,74810,813.6,438,2001
43,(태조)왕건과 고려왕조 500년,남춘자 글;한결 그림,한국어린이교육연구원,2000,,9.78898E+12,77910,911.04,435,2001
44,이노센트=Innocent,이경영 지음,자음과 모음,1999-2000,2,9.78898E+12,4810,813.6,431,2001
44,우리들의 일그러진 영웅,이문열 지음,다림,1999,,9.78899E+12,73810,813.6,431,2001
46,영어 일기=Hi! my diary,봉현선 엮음;김효진 [공]그림,글동산,2005,,9.78898E+12,73740,746,430,2001
47,윤효석 작품집,尹孝錫 著,梨花文化出版社,1997,,9.78898E+12,3570,648,429,2001
48,항일 독립 운동 근대 50년,허순봉 글구성;한결 그림,능인,1999,,9.78894E+12,77910,911.06,427,2001
48,해리포터와 마법사의 돌,조앤 K. 롤링 지음;김혜원 옮김,문학수첩,1999,11,9.78898E+12,4840,843,427,2001
50,부처님이 들려주는 108가지 이야기,양태석 글;이범기 그림,능인,1999,,9.78894E+12,77220,220,426,2001
51,(임경배 판타지 장편소설)카르세아린,임경배 지음.,자음과 모음,1999,1,9.78899E+12,4810,813.6,423,2001
51,이삐 언니:강정님 동화집,강정님 지음;[양상용 그림],푸른책들,2000,,9.78899E+12,73810,813.6,423,2001
53,묵향,전동조 지음,명상,1999-2002,1,9.78897E+12,4810,813.6,420,2001
54,(태조)왕건,김형호 글;김창경 그림,계림닷컴,2000,,9.78898E+12,73810,998.3,418,2001
55,(황순원 단편집)소나기,황순원 글;강우현 그림,다림,1999,,9.78899E+12,73810,813.6,417,2001
56,퇴마록:말세편,이우혁 지음,들녘,1999-2001,2,9.78898E+12,4810,813.6,415,2001
57,나쁜 어린이 표,글: 황선미;그림: 권사우,웅진씽크빅,2006,,9.7889E+12,74810,813.6,414,2001
57,(김진명 장편소설)하늘이여 땅이여,김진명 지음.,해냄출판사,1998,1,9.78897E+12,3810,813.6,414,2001
57,(전민희 장편소설)세월의 돌,전민희 지음,자음과 모음,1999-2000,1,9.78898E+12,4810,813.6,414,2001
57,국화꽃 향기,김하인 지음,생각의 나무,2000,1,9.78899E+12,3810,813.6,414,2001
61,작은 학교 이야기,강재훈 글;김영곤 그림,진선출판사,2000,,9.78897E+12,73810,813.6,411,2001
61,태조 왕건과 궁예와 견훤,허순봉 엮음;이규성 그림,태서출판사,2000,,9.78897E+12,77910,911,411,2001
63,365일 꽃이야기,해바라기 글;김숙 그림,지경사,2000,,9.78893E+12,73480,480,410,2001
64,(사고뭉치)맞춤법 박사,장수하늘소 글;윤정주 그림,웅진닷컴,2000,,9.7889E+12,74740,711.2,406,2001
64,"(세계명작)셰익스피어의 네가지 슬픈이야기:리어왕, 오셀로, 햄릿, 맥베스",셰익스피어 지음;박현자 그림,지경사,1992,,9.78893E+12,73840,843,406,2001
66,가즈 나이트:이경영 판타지 장편소설=God's knight,이경영 지음.,자음과 모음,1999,2,9.78899E+12,4810,813.6,405,2001
67,(태조)왕건,신응섭 글·그림,문공사,2000,,9.78895E+12,67910,998.3,403,2001
67,해리포터와 아즈카반의 죄수,조앤 K. 롤링 지음;김혜원 옮김,문학수첩,2000,31,9.78898E+12,4840,843,403,2001
67,(지혜 짱)예수님과 21세기,최덕희 글;도기성 그림,글송이,2000,,9.78899E+12,77190,230,403,2001
70,(특급만화)수수께끼 짱,김호경 글구성.그림,능인,1999,,9.78894E+12,73810,31,402,2001
71,비상하는 매:홍정훈 판타지 장편소설,홍정훈 지음.,자음과 모음,1999,1,9.78899E+12,4810,813.6,398,2001
72,가즈나이트:이경영 판타지 장편소설=God's knight,이경영 지음,자음과 모음,1999-2002,12,9.78899E+12,4810,813.6,397,2001
73,오줌멀리싸기 시합,장수경 지음;권사우 그림,사계절출판사,2000,,9.78897E+12,73810,813.6,396,2001
73,묵향,전동조 지음,명상,1999-2002,6,9.78897E+12,4810,813.6,396,2001
75,묵향,전동조 지음,명상,1999,4,9.78897E+12,4810,813.6,394,2001
75,누가 내 치즈를 옮겼을까?,저자: 스펜서 존슨;번역: 이영진,진명출판사,2006,,9.78898E+12,3840,181.93,394,2001
77,"그냥 갈까, 아니 아니 손잡고 가자:이미애 장편동화",이미애 지음;[한유민 그림],푸른책들,2000,,9.78899E+12,73810,813.6,393,2001
78,(현직 초등학교 선생님이 보고느낀)공부를 잘하는 아이들의 20가지 습관,박신식 글씀;원혜진 그림,문공사,1998,,9.78895E+12,63890,373,391,2001
79,뚱딴지 지혜박람회,이상배 글;김우영 만화,두산동아,2000,,9.7889E+12,73820,199,390,2001
79,순수:이순원 장편소설,이순원 지음,생각의 나무,2000,,9.78899E+12,3810,813.6,390,2001
81,퇴마록:말세편,이우혁 지음,들녘,1999-2001,1,9.78898E+12,4810,813.6,388,2001
81,해리포터와 불의 잔,조앤 K. 롤링 지음;최인자 [공]옮김,문학수첩,2000,43,9.78898E+12,4840,843,388,2001
83,해리포터와 불의 잔,조앤 K. 롤링 지음;최인자 [공]옮김,문학수첩,2000,42,9.78898E+12,4840,843,386,2001
84,지혜 짱 만화 명심보감,김석호 글;김석천 그림,글송이,1999,,9.78899E+12,77150,199.1,385,2001
85,(뚝딱)속담:저학년,나이테 글;박종관 그림,문공사,1999,,9.78895E+12,67700,388.6,384,2001
86,(만화)국어사전,정우기 글;김영곤 그림,진선출판사,1999,,9.78897E+12,77710,713,382,2001
87,이성계와 조선왕조 500년 ,글·그림: 이훈,효리원,2004,,9.78898E+12,77910,911.05,380,2001
87,떠돌이개 깽깽이,이청준,다림,2001,,9.78899E+12,,,380,2001
89,나와 조금 다를 뿐이야:이금이 장편동화,이금이 지음;원유미 그림,푸른책들,2000,,9.78899E+12,73810,813.6,378,2001
90,까불이 만화 구운몽,지성훈,파랑새어린이,1999,,9.78897E+12,,,377,2001
91,왜란 종결자,이우혁 지음,들녘,1998,2,9.78898E+12,3810,813.6,376,2001
91,가즈나이트:이경영 판타지 장편소설=God's knight,이경영 지음,자음과 모음,1999-2002,14,9.78899E+12,4810,813.6,376,2001
93,(어진이의)농장 일기,신혜원 글·그림,창작과비평사,2000,,9.78894E+12,73480,525,373,2001
93,(암흑 제국의)패리어드:이수영 판타지 장편소설,이수영 지음,황금가지,1999,1,9.78898E+12,4810,813.6,373,2001
95,목걸이 열쇠,황선미 글;신은재 그림,시공주니어,2000,,9.78895E+12,73810,813.6,372,2001
96,까치와 호랑이와 토끼,권문희 그림;김중철 엮음,웅진출판,1998,,9.7889E+12,73810,813.8,369,2001
96,찡구 생각 vs 짱구 생각,정우기 글;김영곤 그림,진선출판사,2000,,9.78897E+12,77710,388.6,369,2001
96,묵향,전동조 지음,명상,1999-2002,3,9.78897E+12,4810,813.6,369,2001
96,묵향,전동조 지음,명상,1999,5,9.78897E+12,4810,813.6,369,2001
96,퇴마록:세계편,이우혁 지음.,들녘,1994,3,9.78898E+12,3810,813.6,369,2001
101,몽실 언니 :권정생 소년소설 ,지은이: 권정생 ;그린이: 이철수,창작과비평사,2000,,9.78894E+12,73810,813.6,368,2001
102,이노센트=Innocent,이경영 지음,자음과 모음,1999-2000,4,9.78898E+12,4810,813.6,367,2001
103,근초고왕과 백제왕조 700년,남춘자 글;김창환 그림,한국어린이교육연구원,2000,,9.78898E+12,77910,911.033,366,2001
103,해리포터와 비밀의 방,조앤 K. 롤링 지음;김혜원 옮김,문학수첩,2000,21,9.78898E+12,4840,843,366,2001
105,(새)먼나라 이웃나라,이원복 글/그림,김영사,1999-2002,8,9.78893E+12,77910,909,365,2001
105,마지막 해커=(The)last hacker,황유석 지음.,두리,1998,1,9.78898E+12,4810,813.6,365,2001
107,(웃음천국)텔레토비와 사오정,웃음을 찾는 사람들 지음;[우승용 만화],백양출판사,1999,,9.78897E+12,73810,817,364,2001
108,창가의 토토,구로야나기 테츠코 글;김난주 옮김,프로메테우스 출판사,2000,,9.789E+12,3830,833.6,363,2001
109,(초등학생을 위한)그리스 신화,김홍래 글;최민오 외그림,웅진출판,1999,,9.7889E+12,73840,219.21,361,2001
109,이수일과 심순애,조일재 작;박종관 그림,문공사,1999,,9.78895E+12,67800,813.6,361,2001
109,퇴마록:말세편,이우혁 지음,들녘,1999-2001,4,9.78898E+12,4810,813.6,361,2001
109,해리포터와 비밀의 방,조앤 K. 롤링 지음;김혜원 옮김,문학수첩,2000,22,9.78898E+12,4840,843,361,2001
113,(새)먼나라 이웃나라,이원복 글/그림,김영사,1999-2002,7,9.78893E+12,77910,909,360,2001
113,굳세어라 옥련아,이인직 원작;한결 구성.그림,문공사,1999,,9.78895E+12,67800,813.8,360,2001
115,(만화로 알아보는 재미있는)북한말 대소동,한결 글구성·그림,능인,2000,,9.78894E+12,77710,714,359,2001
115,퇴마록:국내편,이우혁 지음,들녘,1994,2,9.78898E+12,3810,813.6,359,2001
115,철도원:아사다 지로 소설,아사다 지로 지음;양윤옥 옮김,문학동네,1999,,9.78898E+12,3830,833.6,359,2001
118,묵향,전동조 지음,명상,1999-2002,2,9.78897E+12,4810,813.6,355,2001
119,공자님이 들려주는 100가지 이야기,양태석 글;한결 그림,능인,1999,,9.78894E+12,77190,152,353,2001
119,아버지 우리 조상은 누구예요?,해바라기 글;신응섭 그림,문공사,2000,,9.78895E+12,63990,999,353,2001
121,가즈나이트:이경영 판타지 장편소설=God's knight,이경영 지음,자음과 모음,1999-2002,11,9.78899E+12,4810,813.6,351,2001
122,(초등학생이 꼭 알아야 할)예절 58가지,자운영 글;박정훈 그림,능인,2000,,9.78894E+12,73380,385,350,2001
123,묵향,전동조 지음,명상,1999-2002,7,9.78897E+12,4810,813.6,349,2001
124,똥이 어디로 갔을까:이상권 동화집,이상권 지음;유진희 그림,창작과비평사,2000,,9.78894E+12,73810,813.6,348,2001
124,러브레터,이와이 순지 지음;권남희 옮김,집사재,1998,,9.78899E+12,3830,833.6,348,2001
124,가즈나이트:이경영 판타지 장편소설=God's knight,이경영 지음,자음과 모음,1999-2002,10,9.78899E+12,4810,813.6,348,2001
127,내 거랑 바꿀래?,엘자 드베르누아 글,교원,2000,,9.78892E+12,,808.9,347,2001
127,(특선창작)햄스터 땡꼴이의 작은 인생이야기,소중애 지음;김희영 그림,예림당,1999,,9.78893E+12,73810,813.6,347,2001
127,나란나란 세계사 도란도란 한국사,이원복 [저],김영사,2000,,9.78893E+12,77900,909,347,2001
130,나보다 많이 먹는데도 날씬한 아이들의 30가지 비결,박신식 글씀;원혜진 그림,문공사,1998,,9.78895E+12,63800,517.52,346,2001
130,어린왕자 - CD BOOK,생텍쥐페리,신구미디어,1994,,9.78899E+12,,,346,2001
132,쌀뱅이를 아시나요,김향이 글;김재홍 그림,파랑새어린이,2000,,9.78897E+12,73810,813.6,344,2001
133,365일 별자리 이야기,아하 글;윤은희 그림,지경사,2000,,9.78893E+12,73440,443,343,2001
134,대장이 된 복실이,이규희 지음;김진령 그림,예림당,2000,,9.78893E+12,73810,813.6,341,2001
135,(만화로 보는) 조선 왕조 500년 ,허순봉 글구성 ;박종관 그림,능인,1997,,9.78894E+12,77910,911.05,340,2001
135,꼴찌만 했던 천재들,신응섭 글.그림,진선출판사,1999,,9.78897E+12,74990,379.29,340,2001
135,(뚱딴지)우리말 여행,양태석 글;김우영 만화,중앙M&B,1998,,9.78898E+12,73380,710,340,2001
135,사이케델리아=이상규 판타지 장편소설.Psychedelia,이상규 지음,청어람,2000-2001,1,9.78899E+12,4810,813.6,340,2001
139,하늘 호수로 떠난 여행,류시화 지음,열림원,1997,,9.78897E+12,3810,818,339,2001
139,해리포터와 마법사의 돌,조앤 K. 롤링 지음;김혜원 옮김,문학수첩,1999,1,9.78898E+12,4840,843,339,2001
141,바람으로 남은 엄마,박상률 지음;이은천 그림,길벗어린이,2000,,9.78899E+12,73890,813.6,338,2001
142,학교에 간 개돌이:김옥 동화집,김옥 지음;권문희 그림,창작과비평사,1999,,9.78894E+12,73810,813.6,337,2001
142,(체험 짱)지구촌 별난 풍속,김석호 글;김석천 그림,글송이,2000,,9.78899E+12,77380,380,337,2001
144,랭보시선 ,아르튀르 랭보 지음 ;이준오 옮김,책세상,1998,,9.78897E+12,3860,861,336,2001
144,(이솝 아저씨도 감동한)석가모니 슬기동화,허순봉 엮음;이규성 그림,은하수,2000,,9.78898E+12,77890,223,336,2001
146,부엌이 부글부글 신기한 요리 나라,유윤명;김영숙 [공]글·요리,파란자전거,2000,,9.789E+12,73810,594,335,2001
147,마지막 해커=(The)last hacker,황유석 지음.,두리,1998,2,9.78898E+12,4810,813.6,334,2001
147,갑수는 왜 창피를 당했을까,노경실 지음;이형진 그림,계림북스쿨,2001,,9.78899E+12,73810,813.6,334,2001
149,상장보다 네가 더 좋아,구민애 글;염혜원 그림,새솔,2000,,9.78899E+12,88859,813.6,333,2001
150,성검전설,홍성호 지음,자음과 모음,1999-2000,2,9.78898E+12,4810,813.6,332,2001
150,이노센트=Innocent,이경영 지음,자음과 모음,1999-2000,3,9.78898E+12,4810,813.6,332,2001
152,(이원복 교수의)세상만사 유럽만사:유럽 43개국의 드라마틱한 역사를 완전 새로운 시각에서 그려낸 만화 유럽 이야기,이원복 글·그림,두산동아,2000,,9.7889E+12,77910,920,331,2001
152,왜란종결자,이우혁 지음,들녘,1998,3,9.78898E+12,3810,813.6,331,2001
152,(전민희 장편소설)세월의 돌,전민희 지음,자음과 모음,1999-2000,2,9.78898E+12,4810,813.6,331,2001
152,마법서 이드레브,박인주 지음,자음과 모음,2000-2004,1,9.78898E+12,4810,813.6,331,2001
152,가즈나이트:이경영 판타지 장편소설=God's knight,이경영 지음,자음과 모음,1999-2002,15,9.78899E+12,4810,813.6,331,2001
157,파란 눈의 내동생,이지현 지음;황성혜 그림,문공사,2000,,9.78895E+12,63800,813.6,330,2001
158,(만화)천자문,남춘자 구성;주재홍 그림,꿈이 있는 집,1999,,9.78898E+12,73720,711.47,329,2001
158,뚱딴지 속담 여행,양태석 글;김우영 만화,중앙M＆B,1998,,9.78898E+12,74810,388,329,2001
158,연어,안도현 지음,문학동네,1996,,9.78899E+12,3810,813.8,329,2001
161,미키의 모험 여행,아즈 스타디오 구성;홍해식 번역,문공사,1997,,9.78895E+12,77650,650,328,2001
161,가즈나이트:이경영 판타지 장편소설=God's knight,이경영 지음,자음과 모음,1999-2002,13,9.78899E+12,4810,813.6,328,2001
163,퇴마록,이우혁 지음.,들녘,1994-1999,2,9.78898E+12,3810,813.6,327,2001
163,마법의 검:이현상 판타지 장편소설,이현상 지음,자음과 모음,1999-2000,1,9.78899E+12,4810,813.6,327,2001
165,묵향,전동조 지음,명상,1999-2002,8,9.78897E+12,4810,813.6,326,2001
165,"국진이형! 나, 텔레토비예요",웃음공장 글;윤은희 그림,좋은친구들,1999,,9.78899E+12,73810,817,326,2001
167,사이케델리아=이상규 판타지 장편소설.Psychedelia,이상규 지음,청어람,2000-2001,2,9.78899E+12,4810,813.6,325,2001
168,(이윤기의)그리스 로마신화:신화를 이해하는 12가지 열쇠,이윤기 지음,웅진닷컴,2000,,9.7889E+12,3210,219.2,324,2001
168,벌렁코 하영이,조성자 지음;신가영 그림,사계절,2000,,9.78897E+12,23380,813.6,324,2001
170,(만화로 보는)교과서 속의 한국 인물 50,주재홍 글.그림,청솔출판사,1999,,9.78897E+12,73910,991.1,323,2001
171,(수리수리)과학 마술 99,박종규 외엮음,지경사,2000,,9.78893E+12,73400,400,322,2001
171,할아버지 아주 어렸을 적에,김창원 글;강전희 그림,진선출판사,2000,,9.78897E+12,73810,818,322,2001
171,(김진명 장편소설)무궁화꽃이 피었습니다,김진명 지음.,해냄,1994,2,9.78897E+12,3810,813.6,322,2001
174,호기심 왕국,나이테 글;김병수 그림.,문공사,1998,3,9.78895E+12,63400,400,320,2001
174,신라왕조 1000년,이훈 글.그림,한국어린이교육연구원,2000,,9.78898E+12,77910,911,320,2001
176,짜장면,안도현 지음,열림원,2000,,9.78897E+12,3810,813.8,318,2001
176,성검전설,홍성호 지음,자음과 모음,1999-2000,3,9.78898E+12,4810,813.6,318,2001
176,(박완서 동화집)자전거 도둑,박완서 글;한병호 그림,다림,2000,,9.78899E+12,73810,813.6,318,2001
179,내 이빨 먹지마,이미옥 글;송진헌 그림,웅진출판,2000,,9.7889E+12,74810,813.6,317,2001
179,야옹 망망 꼬끼오 버스,윤수천 글;임향한 그림,문원,2000,,9.78899E+12,73810,813.6,317,2001
181,별나라 놀이터,이케다 다이사쿠 지음;박경종 옮김,신영미디어,1994,,9.78894E+12,77830,833,316,2001
181,2학년이 읽고 싶은 학교동화 ,글: 박명희 ;그림: 청개구리,파랑새어린이,2002,,9.78897E+12,73810,813.6,316,2001
181,명탐정 뚱딴지 5분 추리 동화,김우영 글·그림,파랑새어린이,2000,,9.78897E+12,77810,813.6,316,2001
181,365일 추리여행=365 day detective trips,이승영 글,현민,2000,,9.78898E+12,73810,31,316,2001
185,달려라 바우,테리 야마모토 원작;능인 [역],능인,2000,,9.78894E+12,73810,833.6,313,2001
185,기차 할머니,파울 마르 글;유혜자 옮김,중앙출판사,2000,,9.78895E+12,73850,853,313,2001
185,(호기심 짱 101가지)말의 유래,남석기 글;김호경 그림,글송이,2000,,9.78899E+12,,712,313,2001
188,친구하고 싶은 아이로 바꿔주는 책,호원희 글;박정순 [공]그림,세상모든책,2000,,9.78899E+12,77370,813.6,312,2001
189,하얀 로냐프 강,이상균 지음.,자음과 모음,1999,1,9.78899E+12,4810,813.6,311,2001
189,만화로 공부하는 초등학교 고사성어,이만수 구성·그림,꿈이있는아이들,2000,,9.789E+12,77370,713,311,2001
191,소크라테스처럼 거꾸로 생각해보자,신응섭 글·그림,진선출판사,2000,,9.78897E+12,74810,809,310,2001
192,호기심 왕국,나이테 글;김병수 그림.,문공사,1999,4,9.78895E+12,63400,400,309,2001
192,뚝딱 명심보감:저학년,김병수 글.그림,문공사,1999,,9.78895E+12,67190,199,309,2001
192,(김진명 장편소설)무궁화꽃이 피었습니다,김진명 지음.,해냄,1994,1,9.78897E+12,3810,813.6,309,2001
192,극악서생,유기선 지음,자음과 모음,2000-2004,1,9.78898E+12,4810,813.6,309,2001
196,광수생각= Kwangsoo's thoughts ,[박광수 저],소담출판사,1998,,9.78897E+12,73810,657.1,308,2001
196,성검전설,홍성호 지음,자음과 모음,1999-2000,4,9.78898E+12,4810,813.6,308,2001
196,가을동화 :오수연 장편소설 ,지은이: 오수연,생각의 나무,2001,1,9.78898E+12,3810,811.62,308,2001
199,(인체탐험동화)떡볶이 따라 몸 속 구경,몽당연필 글;오성봉 그림,대교출판,2000,,9.78894E+12,73810,511,306,2001
199,(머리에 쏙쏙 들어오는)환경 이야기,자운영 글;박정훈 그림,능인,1999,,9.78894E+12,73400,539.9,306,2001
1,미스코리아 대회를 폭파하라,김신명숙 지음,이프,1999,,9.789E+12,3810,813.6,"5,958",2002
2,뚱딴지 명언 산책,김우영 글.그림,재능출판,1997,,9.78898E+12,77810,199.1,"3,541",2002
3,바람의 아이:한석청 장편 역사동화,한석청 지음;[양상용 그림],푸른책들,2000,,9.78899E+12,73810,813.6,"1,516",2002
4,(조창인 장편소설)가시고기,조창인 지음,밝은세상,2000,,9.78898E+12,3810,813.6,"1,471",2002
5,등대지기:조창인 장편소설,조창인 지음,밝은세상,2001,,9.78898E+12,3810,813.6,"1,298",2002
6,봉순이 언니,공지영 지음,푸른숲,1998,,9.78897E+12,3810,813.6,"1,011",2002
7,명탐정 뚱딴지,김우영 글.그림,파랑새어린이,1999,,9.78897E+12,77810,813.6,931,2002
8,연탄길 :가슴 찡한 우리 이웃들의 이야기,지은이: 이철환,삼진기획,2005,,9.78897E+12,3810,818,922,2002
9,수수깡 안경:이영철 동화집,이영철 글;신가영 그림,한길사,2002,,9.78894E+12,74810,813.6,903,2002
10,떠돌이개 깽깽이,이청준,다림,2001,,9.78899E+12,,,879,2002
11,"말할 수 있는 중국어, 들을 수 있는 중국어:생활회화",류기수 지음,백산서당,1997,,9.78897E+12,3720,727.5,875,2002
12,여인천하 정난정 ,글·그림: 이근,계림,2001,,9.78898E+12,77830,990.94,867,2002
13,열 살이면 세상을 알 만한 나이,노경실 글;이상권 그림,푸른숲,2001,,9.78897E+12,73810,813.6,824,2002
14,나쁜 어린이 표,글: 황선미;그림: 권사우,웅진씽크빅,2006,,9.7889E+12,74810,813.6,816,2002
15,초대받은 아이들,황선미 글;김진이 그림,웅진닷컴,2001,,9.7889E+12,74810,813.6,815,2002
16,아버지:김정현 장편소설,김정현 지음,문이당,1996,,9.78897E+12,3810,813.6,785,2002
17,오페라의 유령,가스통 르루 [지음];성귀수 옮김,문학세계사,2001,,9.78897E+12,3860,863,777,2002
18,대장이 된 복실이,이규희 지음;김진령 그림,예림당,2000,,9.78893E+12,73810,813.6,774,2002
18,엄마 생각,이상권 지음;김병하 그림,우리교육,2001,,9.78898E+12,73810,813.6,774,2002
20,어머니:김정현 장편소설,김정현 지음,문이당,2001,,9.78897E+12,3810,813.6,769,2002
21,(꼬마공룡)티사,신문수 글·그림,산하,2001,,9.78898E+12,77810,813.6,768,2002
22,"선생님, 울지 마세요",나윤빈 지음;이미정 그림,문학사상사,2001,,9.78897E+12,73810,813.6,765,2002
23,연금술:현자의 돌,Andrea Aromatico 지음;성기완 옮김,시공사,1998,,9.78897E+12,3430,409,763,2002
24,황태자비 납치사건:김진명 장편소설,김진명 지음,해냄,2001,1,9.78897E+12,3810,813.6,761,2002
25,괭이부리말 아이들,김중미 지음;송진헌 그림,창작과비평사,2002,,9.78894E+12,3810,813.6,759,2002
26,비나리 달이네 집,권정생 글;김동성 그림,낮은산,2001,,9.78899E+12,73810,813.6,731,2002
27,열두 살에 부자가 된 키라,보도 섀퍼 지음;신지원 그림,북21을파소,2002,,9.78895E+12,73850,325,730,2002
28,난 너하고는 달라,김자환 글;원유미 그림,문공사,2001,,9.78895E+12,73800,813.6,725,2002
29,연어,안도현 지음,문학동네,1996,,9.78899E+12,3810,813.8,715,2002
30,오체 불만족,오토다케 히로타다 지음;전경빈 옮김,창해,1999,,9.78898E+12,3830,838,710,2002
31,어린이가 지구를 살리는 50가지 방법,존 자브나,현암사,1991,,9.78893E+12,,,705,2002
32,가슴이 따뜻한 천재로 키워라,시치다 마코토 지음;박지영 옮김,북뱅크,2001,,9.78899E+12,3370,598.122,696,2002
33,(나의 눈이 되어 준)안내견 탄실이,고정욱 글;김동성 그림,대교출판,2000,,9.78894E+12,73810,813.6,695,2002
33,(만화로 보는)그리스 로마 신화,토머스 불핀치 지음;홍은영 그림,가나출판사,2000-2005,6,9.78894E+12,73840,219,695,2002
35,"다이고로야, 고마워",오타니 준코 글;구혜영 옮김,오늘의책,2001,,9.78898E+12,3830,834,687,2002
36,(만화로 보는)그리스 로마 신화,토머스 불핀치 지음;홍은영 그림,가나출판사,2000-2005,8,9.78894E+12,73480,219,670,2002
37,황태자비 납치사건:김진명 장편소설,김진명 지음,해냄,2001,2,9.78897E+12,3810,813.6,666,2002
38,백두산 호랑이 왕대,바이코프 원작;이향원 만화,대교출판,1995,,9.78894E+12,77650,892.8,663,2002
39,(만화로 보는)그리스 로마 신화,토머스 불핀치 지음;홍은영 그림,가나출판사,2000-2005,7,9.78894E+12,73840,219,662,2002
40,아빠 몸속을 청소한 키모,이영 지음;심창국 그림,예림당,2001,,9.78893E+12,73810,813.6,661,2002
41,(만화로 보는)그리스 로마 신화,토머스 불핀치 지음;홍은영 그림,가나출판사,2000-2005,5,9.78894E+12,73840,219,656,2002
41,꿈을 찾아 한 걸음씩,이미애 지음;백명식 그림,문학사상사,2000,,9.78897E+12,3810,813.6,656,2002
43,그러니까 당신도 살아,오히라 미쓰요 지음;양윤옥 옮김,북하우스,2000,,9.78899E+12,3830,838,655,2002
43,갑수는 왜 창피를 당했을까,노경실 지음;이형진 그림,계림북스쿨,2001,,9.78899E+12,73810,813.6,655,2002
45,해리포터와 불의 잔,조앤 K. 롤링 지음;최인자 [공]옮김,문학수첩,2000,41,9.78898E+12,4840,843,651,2002
46,(초등학생이 꼭 알아야 할)예절 58가지,자운영 글;박정훈 그림,능인,2000,,9.78894E+12,73380,385,643,2002
47,창가의 토토,구로야나기 테츠코 글;김난주 옮김,프로메테우스 출판사,2000,,9.789E+12,3830,833.6,639,2002
48,꼼쥐가 사랑한 세상,이상교 지음;박요한 그림,지경사,2001,,9.78893E+12,73810,813.6,638,2002
49,(특급만화)추리게임 짱,김호경 글.그림,능인,2000,,9.78894E+12,77890,31,622,2002
50,짜장면,안도현 지음,열림원,2000,,9.78897E+12,3810,813.8,617,2002
50,(태조)왕건과 고려왕조 500년,남춘자 글;한결 그림,한국어린이교육연구원,2000,,9.78898E+12,77910,911.04,617,2002
52,그 많던 싱아는 누가 다 먹었을까 박완서 소설로 그린 자화상·유년의 기억,지은이: 박완서,웅진닷컴,1995,,9.7889E+12,3810,813.62,611,2002
53,누가 내 치즈를 옮겼을까?,저자: 스펜서 존슨;번역: 이영진,진명출판사,2006,,9.78898E+12,3840,181.93,610,2002
54,(열한번째)사과나무:이용범 서정소설,이용범 지음,생각의 나무,2001,1,9.78898E+12,3810,813.6,608,2002
55,e-재밌는 과학 e-엄청난 발명,최달수 글·그림,문공사,2000,,9.78895E+12,67400,507.5,606,2002
56,사고뭉치 북한박사,장수하늘소 글;최동인 만화,웅진닷컴,2001,,9.7889E+12,73810,309.1,600,2002
57,(만화로 알아보는 재미있는)북한말 대소동,한결 글구성·그림,능인,2000,,9.78894E+12,77710,714,597,2002
57,해리포터와 아즈카반의 죄수,조앤 K. 롤링 지음;김혜원 옮김,문학수첩,2000,32,9.78898E+12,4840,843,597,2002
59,365일 요정 이야기,자운영 글;이명선 [공]그림,지경사,2000,,9.78893E+12,73210,388,596,2002
60,(만화로 보는)그리스 로마 신화,토머스 불핀치 지음;홍은영 그림,가나출판사,2000-2005,1,9.78894E+12,73840,219,594,2002
61,해리포터와 아즈카반의 죄수,조앤 K. 롤링 지음;김혜원 옮김,문학수첩,2000,31,9.78898E+12,4840,843,593,2002
62,(이윤기의)그리스 로마신화:신화를 이해하는 12가지 열쇠,이윤기 지음,웅진닷컴,2000,,9.7889E+12,3210,219.2,589,2002
63,내게는 아직 한쪽 다리가 있다,주대관 시;송현아 글옮김,파랑새어린이,2001,,9.78897E+12,73820,828,584,2002
64,배꽃 향기,권용철 글;이육남 그림,파랑새어린이,2001,,9.78897E+12,73810,813.6,575,2002
65,(만화로 보는)그리스 로마 신화,토머스 불핀치 지음;홍은영 그림,가나출판사,2000-2005,4,9.78894E+12,73840,219,574,2002
66,우리들의 일그러진 영웅,이문열 지음,다림,1999,,9.78899E+12,73810,813.6,572,2002
67,(만화로 보는)그리스 로마 신화,토머스 불핀치 지음;홍은영 그림,가나출판사,2000-2005,2,9.78894E+12,73840,219,571,2002
67,(만화로 보는)그리스 로마 신화,토머스 불핀치 지음;홍은영 그림,가나출판사,2000-2005,3,9.78894E+12,73840,219,571,2002
67,미스코리아 대회를 폭파하라,김신명숙 지음,이프,1999,1,9.789E+12,3810,813.6,571,2002
70,양파의 왕따 일기,문선 글;박철민 그림,파랑새어린이,2001,,9.78897E+12,73810,813.6,569,2002
71,국화꽃 향기,김하인 지음,생각의 나무,2000,1,9.78899E+12,3810,813.6,568,2002
