순위,서명,저자,출판사,출판년도,권,ISBN,ISBN부가기호,KDC,대출건수,year
200,도쿄타워=Tokyo tower,에쿠니 가오리 지음;신유희 옮김,소담출판사,2005,,9.78897E+12,3830,833.6,"3,233",2010
1,엄마를 부탁해 :신경숙 장편소설 ,지은이: 신경숙,창비,2008,,9.78894E+12,3810,813.7,"19,765",2011
2,(조선의 마지막 황녀) 덕혜옹주 :권비영 장편소설 ,지은이: 권비영,다산북스,2010,,9.78896E+12,3810,813.7,"13,090",2011
3,도가니 :공지영 장편소설 ,지은이: 공지영,창비,2009,,9.78894E+12,3810,813.6,"12,284",2011
4,아프니까 청춘이다 :인생 앞에 홀로 선 젊은 그대에게 ,김난도 지음,쌤앤파커스,2010,,9.78897E+12,3810,199.5,"11,997",2011
5,정의란 무엇인가 ,저자: 마이클 샌델 ;역자: 이창신,김영사,2010,,9.78893E+12,3330,193,"11,314",2011
6,1Q84 :무라카미 하루키 장편소설,지은이: 무라카미 하루키 ;옮긴이: 양윤옥,문학동네,2009-2010,3,9.78895E+12,4830,833.6,"10,132",2011
7,어디선가 나를 찾는 전화벨이 울리고 :신경숙 장편소설 ,지은이: 신경숙,문학동네,2010,,9.78895E+12,3810,813.7,"10,078",2011
8,1Q84 :무라카미 하루키 장편소설,지은이: 무라카미 하루키 ;옮긴이: 양윤옥,문학동네,2009-2010,1,9.78895E+12,4830,833.6,"10,065",2011
9,즐거운 나의 집 :공지영 장편소설 ,공지영,푸른숲,2007,,9.78897E+12,3810,813.6,"8,766",2011
10,규장각 각신들의 나날 :정은궐 장편소설,지은이: 정은궐,파란미디어,2009,1,9.78896E+12,4810,813.6,"8,736",2011
11,공지영의 지리산 행복학교 ,지은이: 공지영,오픈하우스,2010,,9.78899E+12,3810,814.7,"8,610",2011
12,생각 버리기 연습 ,코이케 류노스케 지음 ;유윤한 옮김,북이십일 21세기북스,2010,,9.78895E+12,3400,224.3,"8,536",2011
13,1Q84 :무라카미 하루키 장편소설,지은이: 무라카미 하루키 ;옮긴이: 양윤옥,문학동네,2009-2010,2,9.78895E+12,4830,833.6,"8,497",2011
14,허수아비춤 :조정래 장편소설 ,지은이: 조정래,문학의문학,2010,,9.78894E+12,3810,813.62,"8,432",2011
15,못 가본 길이 더 아름답다 :박완서 산문집 ,지은이: 박완서,현대문학,2010,,9.78897E+12,3810,814.62,"8,306",2011
16,"그들이 말하지 않는 23가지 :장하준, 더 나은 자본주의를 말하다 ",장하준 지음 ;안세민 옮김,부키,2010,,9.78896E+12,3320,322.01,"8,285",2011
17,규장각 각신들의 나날 :정은궐 장편소설,지은이: 정은궐,파란미디어,2009,2,9.78896E+12,4810,813.6,"8,073",2011
18,종이 여자 :기욤 뮈소 장편소설 ,지은이: 기욤 뮈소 ;옮긴이: 전미연,밝은세상,2010,,9.78898E+12,3860,863,"8,014",2011
19,"그건, 사랑이었네 :한비야 에세이 ",지은이: 한비야,푸른숲,2009,,9.78897E+12,3810,818,"7,776",2011
20,박사가 사랑한 수식,오가와 요코 지음;김난주 옮김,이레,2004,,9.78896E+12,3830,833.6,"7,771",2011
21,브리다 :파울로 코엘료 장편소설 ,지은이: 파울로 코엘료 ;옮긴이: 권미선,문학동네,2010,,9.78895E+12,3890,879,"7,764",2011
22,신 :베르나르 베르베르 장편소설,베르나르 베르베르 [지음] ;이세욱 옮김,열린책들,2008-2009,1,9.78893E+12,4860,863,"7,604",2011
23,빅 픽처 :더글라스 케네디 장편소설 ,지은이: 더글라스 케네디 ;옮긴이: 조동섭,밝은 세상,2010,,9.78898E+12,3840,843.5,"7,594",2011
24,천년의 금서 :김진명 장편소설 ,지은이: 김진명,새움출판사,2009,,9.78899E+12,3810,813.6,"7,172",2011
25,리딩으로 리드하라 =세상을 지배하는 0.1퍼센트의 인문고전 독서법 /Reading lead ,이지성 지음,문학동네,2010,,9.78895E+12,3320,29.4,"7,142",2011
26,고구려 :김진명 역사소설,지은이: 김진명,새움출판사,2011-2016,1,9.78899E+12,3810,813.7,"7,081",2011
27,백설공주에게 죽음을 ,넬레 노이하우스 지음 ;김진아 옮김,북로드,2011,,9.78899E+12,3850,853,"7,066",2011
28,구해줘:기욤 뮈소 장편소설,기욤 뮈소 지음;윤미연 옮김,밝은세상,2006,,9.78898E+12,3860,863,"6,978",2011
29,"3년 후, 세계는 그리고 한국은 :기회에 주목하고 생존에 도전하라 ",공병호 지음,북이십일 21세기북스,2008,,9.78895E+12,13320,321.97,"6,862",2011
30,나쁜 사마리아인들:장하준의 경제학 파노라마,장하준 지음;이순희 옮김,부키,2007,,9.78896E+12,3320,326.211,"6,798",2011
31,완득이 :김려령 장편소설 ,김려령,창비,2008,,9.78894E+12,3810,813.6,"6,783",2011
32,고구려 :김진명 역사소설,지은이: 김진명,새움출판사,2011-2016,2,9.78899E+12,3810,813.7,"6,758",2011
33,바보 빅터 :17년 동안 바보로 살았던 멘사 회장의 이야기 ,"지은이: 호아킴 데 포사다,레이먼드 조",한국경제신문 한경BP,2018,,9.78895E+12,13840,848,"6,603",2011
34,파라다이스,베르나르 베르베르 지음 ;임희근 옮김,열린책들,2010,1,9.78893E+12,4860,863,"6,547",2011
35,7년의 밤 :정유정 장편소설 ,지은이: 정유정,은행나무,2011,,9.78896E+12,3810,813.7,"6,472",2011
36,소년을 위로해줘 :은희경 장편소설 ,지은이: 은희경,문학동네,2010,,9.78895E+12,3810,813.7,"6,414",2011
37,(네가 어떤 삶을 살든) 나는 너를 응원할 것이다 :공지영 산문 ,공지영,오픈하우스,2008,,9.789E+12,3800,814.6,"6,362",2011
38,(이외수의 생존법) 하악하악 ,정태련이 그리고 ;이외수가 쓰다,해냄출판사,2008,,9.78897E+12,3810,818,"6,249",2011
39,강남몽 :황석영 장편소설 ,지은이: 황석영,창비,2010,,9.78894E+12,3810,813.62,"6,213",2011
40,아주 가벼운 깃털 하나 :공지영 에세이 ,공지영,한겨레출판,2009,,9.78898E+12,3810,814.6,"6,160",2011
41,아이의 사생활 =Discovering a child ,EBS 제작팀 지음,지식채널,2009,,9.78895E+12,13590,598.1,"6,119",2011
42,시골의사의 부자경제학:경제 원리에 숨겨진 부자들의 투자 비밀,박경철 지음,웅진씽크빅,2006,,9.7889E+12,3320,327.8,"6,050",2011
43,카산드라의 거울 :베르나르 베르베르 장편소설,지은이: 베르나르 베르베르 ;옮긴이: 임호경,열린책들,2010,1,9.78893E+12,4860,863,"6,015",2011
44,죽은 왕녀를 위한 파반느 =박민규 장편소설 /Pavane pour une infante d?funte ,지은이: 박민규,위즈덤하우스,2009,,9.78896E+12,3810,813.6,"5,923",2011
45,친절한 복희씨 :박완서 소설집 ,박완서,문학과지성사,2007,,9.78893E+12,3810,813.6,"5,907",2011
46,지도 밖으로 행군하라=Marching off the map,한비야 지음,푸른숲,2005,,9.78897E+12,3810,816.6,"5,824",2011
47,그 후에 :기욤 뮈소 장편소설 ,지은이: 기욤 뮈소 ;옮긴이: 전미연,밝은세상,2010,,9.78898E+12,3860,863,"5,677",2011
48,김제동이 만나러 갑니다 :살맛나는 세상을 꿈꾸며 ,지은이: 김제동,위즈덤하우스,2011,,9.789E+12,3810,818,"5,653",2011
49,우리들의 행복한 시간,공지영,푸른숲,2005,,9.78897E+12,3810,,"5,639",2011
50,고구려 :김진명 역사소설,지은이: 김진명,새움출판사,2011-2016,3,9.78899E+12,3810,813.7,"5,632",2011
51,4개의 통장 :평범한 사람이 목돈을 만드는 가장 빠른 시스템 ,고경호 지음,다산북스,2009,,9.78899E+12,3320,327.04,"5,611",2011
52,명탐정의 규칙 ,지은이: 히가시노 게이고 ;옮긴이: 이혁재,재인,2010,,9.78899E+12,3830,833.6,"5,519",2011
53,꿈꾸는 다락방:생생하게 꿈꾸면 이루어진다,이지성 지음,국일출판사,2007,,9.78897E+12,3320,325.04,"5,511",2011
54,"괜찮다, 다 괜찮다 :공지영이 당신께 보내는 위로와 응원 ","공지영,지승호 지음",알마,2008,,9.78899E+12,3810,813.609,"5,506",2011
55,너는 모른다 :정이현 장편소설 ,지은이: 정이현,문학동네,2009,,9.78895E+12,3810,813.7,"5,496",2011
56,그냥 =박칼린 에세이 /Just stories ,지은이: 박칼린,달,2010,,9.78899E+12,3810,818,"5,458",2011
57,당신 없는 나는? :기욤 뮈소 장편소설 ,지은이: 기욤 뮈소 ;옮긴이: 허지은,밝은세상,2009,,9.78898E+12,3860,863,"5,407",2011
58,1026 :김진명 장편소설 ,지은이: 김진명,새움출판사,2010,,9.78899E+12,3810,813.7,"5,363",2011
59,상실의 시대 :무라카미 하루키 장편소설 ,지은이: 무라카미 하루키 ;옮긴이: 유유정,문학사상사,2008,,9.78897E+12,3830,833.6,"5,354",2011
60,스님의 주례사 :행복한 결혼생활을 위한 남녀 마음 이야기 ,법륜 지음 ;김점선 그림,한겨레출판,2010,,9.78898E+12,3810,591.8,"5,262",2011
61,탐정 클럽 :히가시노 게이고 소설 ,지은이: 히가시노 게이고 ;옮긴이: 양억관,웅진씽크빅,2010,,9.7889E+12,3830,833.6,"5,206",2011
62,신 :베르나르 베르베르 장편소설,베르나르 베르베르 [지음] ;이세욱 옮김,열린책들,2008-2009,2,9.78893E+12,4860,863,"5,204",2011
63,성균관 유생들의 나날 :정은궐 장편소설,지은이: 정은궐,파란미디어,2009,1,9.78896E+12,4810,813.6,"5,201",2011
64,공중그네:오쿠다 히데오 장편소설,오쿠다 히데오 지음;이영미 옮김,은행나무,2005,,9.78896E+12,3830,833.6,"5,196",2011
65,식객,허영만 글·그림,김영사,2003-2010,27,9.78893E+12,7810,813.6,"5,137",2011
66,고백 :미나토 가나에 장편소설 ,지은이: 미나토 가나에 ;옮긴이: 김선영,비채,2009,,9.78899E+12,3830,833.6,"5,136",2011
67,성균관 유생들의 나날 :정은궐 장편소설,지은이: 정은궐,파란미디어,2009,2,9.78896E+12,4810,813.6,"5,058",2011
68,나는 아내와의 결혼을 후회한다 :영원히 철들지 않는 남자들의 문화심리학 ,김정운,에스에이엠티유,2009,,9.78899E+12,3180,182.2,"5,001",2011
69,"당신, 거기 있어줄래요?:기욤 뮈소 장편소설",기욤 뮈소 [지음];전미연 옮김,밝은세상,2007,,9.78898E+12,3860,863,"4,999",2011
70,사랑하기 때문에 :기욤 뮈소 장편소설 ,기욤 뮈소 [지음] ;전미연 옮김,밝은세상,2007,,9.78898E+12,3860,863,"4,970",2011
71,뿌리 깊은 나무 :이정명 장편소설 ,이정명,밀리언하우스,2007,1,9.78899E+12,4810,813.6,"4,957",2011
72,"줄리어스, 어디 있니? ",글·그림: 존 버닝햄 ;옮김: 김정희,현북스,2013,,9.789E+12,77840,843,"4,913",2011
73,달콤한 나의 도시:정이현 장편소설,지은이: 정이현,문학과지성사,2006,,9.78893E+12,3810,813.6,"4,905",2011
74,청춘 불패 :이외수의 소생법 ,지은이:이외수 ;그린이: 정태련,해냄출판사,2009,,9.78897E+12,3810,814.6,"4,893",2011
75,카산드라의 거울 :베르나르 베르베르 장편소설,지은이: 베르나르 베르베르 ;옮긴이: 임호경,열린책들,2010,2,9.78893E+12,4860,863,"4,874",2011
76,아웃라이어 :성공의 기회를 발견한 사람들 ,말콤 글래드웰 [지음] ;노정태 옮김,김영사,2009,,9.78893E+12,3320,325.04,"4,865",2011
77,꿈의 도시 :오쿠다 히데오 장편소설 ,지은이: 오쿠다 히데오 ;옮긴이: 양윤옥,은행나무,2010,,9.78896E+12,3830,833.6,"4,852",2011
78,시크릿,지은이: 론다 번;옮긴이: 김우열,살림출판사,2007,,9.78895E+12,3320,189,"4,845",2011
79,용의자 X의 헌신,히가시노 게이고 지음;양억관 옮김,현대문학,2006,,9.78897E+12,3830,833.6,"4,808",2011
80,아불류 시불류 :이외수의 비상법 ,지은이: 이외수 ;그린이: 정태련,해냄,2010,,9.78897E+12,3810,814.62,"4,790",2011
81,브레이킹 던 :스테프니 메이어 장편소설 ,지은이: 스테프니 메이어 ;옮긴이: 윤정숙,미래엔컬처그룹,2009,,9.78894E+12,3840,843,"4,770",2011
82,내 심장을 쏴라 :정유정 장편소설 ,지은이: 정유정,은행나무,2009,,9.78896E+12,3810,813.6,"4,749",2011
82,다잉 아이 =Dying eye ,히가시노 게이고 지음 ;김난주 옮김,재인,2010,,9.78899E+12,3830,833.6,"4,749",2011
84,로스트 심벌,댄 브라운 지음 ;안종설 옮김,문학수첩,2009,1,9.78898E+12,4840,843,"4,736",2011
85,스무살에 알았더라면 좋았을 것들 :스탠포드대 미래인생 보고서 ,티나 실리그 지음 ;이수경 옮김,웅진씽크빅,2010,,9.7889E+12,3320,181.53,"4,713",2011
86,식객,허영만 글·그림,김영사,2003-2010,26,9.78893E+12,7810,813.6,"4,689",2011
86,혼창통 :당신은 이 셋을 가졌는가? ,이지훈 지음,쌤앤파커스,2010,,9.78899E+12,3320,325.24,"4,689",2011
88,사랑을 찾아 돌아오다 :기욤 뮈소 장편소설 ,기욤 뮈소 [지음] ;김남주 옮김,밝은세상,2008,,9.78898E+12,3860,863,"4,678",2011
89,연금술사,파울로 코엘료 지음;최정수 옮김,문학동네,2001,,9.78898E+12,3860,879,"4,657",2011
90,서른 살엔 미처 몰랐던 것들 :죽어라 결심과 후회만 반복하는 그럼에도 한 발 한 발 내딛어 보려는 소심하고 서툰 청춘들에게 ,김선경 지음,웅진씽크빅,2010,,9.7889E+12,3810,199.1,"4,626",2011
91,"나는 아직, 어른이 되려면 멀었다 :청춘의 밤을 꿈을 사랑을 이야기하다 ",강세형 지음,김영사,2010,,9.78893E+12,3810,814.7,"4,619",2011
92,(부자 아빠 기요사키가 말하는) 부자들의 음모 ,로버트 기요사키 지음 ;윤영삼 옮김,흐름출판,2010,,9.78899E+12,3320,327.04,"4,616",2011
93,스눕 :상대를 꿰뚫어보는 힘 ,샘 고슬링 지음 ;김선아 옮김,한국경제신문 한경BP,2010,,9.78895E+12,3320,181.3,"4,606",2011
94,(존 가트맨·최성애 박사의) 내 아이를 위한 감정코칭 ,"지은이: 존 가트맨,조벽",한국경제신문 한경BP,2011,,9.78895E+12,13590,598.1,"4,578",2011
95,현명한 부모는 아이의 마음을 먼저 읽는다,주정일;김중석 그림,샘터사,2006,13,9.78895E+12,4370,598.1,"4,548",2011
96,위트 상식사전:비범하고 기발하고 유쾌한 반전,롤프 브레드니히 지음;이관용 그림,보누스,2006,,9.78899E+12,3000,858,"4,535",2011
97,내 젊은 날의 숲 :김훈 장편소설 ,지은이: 김훈,문학동네,2010,,9.78895E+12,3810,813.7,"4,533",2011
97,달콤한 작은 거짓말 =Sweet little lies ,에쿠니 가오리 지음 ;신유희 옮김,태일소담,2010,,9.78897E+12,3830,833.6,"4,533",2011
99,최후의 경전 :김진명 장편소설 ,지은이: 김진명,새움출판사,2010,,9.78899E+12,3810,813.7,"4,484",2011
100,세상에서 제일 힘센 수탉 ,글쓴이: 이호백 ;그린이: 이억배,재미마주,1997,,9.78899E+12,77810,813.6,"4,434",2011
101,파라다이스,베르나르 베르베르 지음 ;임희근 옮김,열린책들,2010,2,9.78893E+12,4860,863,"4,423",2011
102,공부는 내 인생에 대한 예의다 ,이형진 지음,쌤앤파커스,2011,,9.78897E+12,3810,373,"4,418",2011
103,"지금 사랑하지 않는 자, 모두 유죄 :노희경 에세이 ",저자: 노희경,헤르메스미디어,2008,,9.789E+12,3810,814.6,"4,417",2011
104,심리의 마스터=To read people,천칭위 지음;김하나 옮김,부글북스,2006,,9.789E+12,3180,182.2,"4,410",2011
105,식객,허영만 글·그림,김영사,2003-2010,25,9.78893E+12,7810,813.6,"4,406",2011
106,"(아침3분, 아름다워지는 습관)호흡다이어트",니시하라 가츠나리 지음;이근아 옮김,넥서스Books,2004,,9.78896E+12,13510,512.57,"4,401",2011
107,코끼리에게 날개 달아주기 :이외수의 감성산책 ,이외수가 쓰고 ;박경진이 그리다,해냄출판사,2011,,9.78897E+12,3810,818,"4,384",2011
108,(한눈에 보는) 만화 성경개관=신약편/(A)survey of the Bible,백금산 글;김종두 그림,부흥과개혁사,2007,,9.78896E+12,3230,233.5,"4,376",2011
109,식객,허영만 글·그림,김영사,2003-2010,23,9.78893E+12,7810,813.6,"4,344",2011
110,두근두근 내 인생 :김애란 장편소설 ,지은이: 김애란,창비,2011,,9.78894E+12,3810,813.7,"4,335",2011
111,피카소=Pablo Picasso,지엔씨 미디어 [편],지엔씨 미디어,2006,,9.78899E+12,73600,653,"4,332",2011
112,서른과 마흔 사이 :30대에 이루지 못하면 평생 후회하는 70가지 ,오구라 히로시 지음 ;박혜령 옮김,토네이도미디어그룹,2010,,9.78899E+12,13320,325.04,"4,318",2011
113,갈릴레오의 고뇌 ,히가시노 게이고 지음 ;양억관 옮김,재인,2010,,9.78899E+12,3830,833.6,"4,316",2011
114,식객,허영만 글·그림,김영사,2003-2010,24,9.78893E+12,7810,813.6,"4,307",2011
115,(손지연 장편소설)드보아의 장미,손지연 지음,이가서,2005,2,9.78896E+12,4810,813.6,"4,286",2011
116,빌 브라이슨 발칙한 유럽산책 :발칙한 글쟁이의 의외로 훈훈한 여행기 ,빌 브라이슨 지음 ;권상미 옮김,북이십일 21세기북스,2008,,9.78895E+12,3840,982.02,"4,262",2011
117,삼성을 생각한다 ,글쓴이: 김용철,사회평론,2010,,9.78896E+12,3320,324.12,"4,255",2011
118,사랑 후에 오는 것들,지은이: 공지영,소담출판사,2006,,9.78897E+12,4810,813.6,"4,253",2011
119,"멈추지 마, 다시 꿈부터 써봐 :73개의 꿈을 쓰고 세계에 도전하다 ",김수영 지음,웅진지식하우스,2010,,9.7889E+12,3810,818,"4,238",2011
120,자기중심의 인생경영,정연식 지음,웅진씽크빅,2006,,9.7889E+12,13320,325.04,"4,227",2011
121,해리포터와 죽음의 성물,조앤 K 롤링 지음 ;최인자 옮김,문학수첩,2007,71,9.78898E+12,4840,843,"4,226",2011
122,우리집 키친 인테리어:아름다운 집을 위한 특별한 아이디어 100가지,지은이: 슈 로즈;옮긴이: 한유미,아카데미북,2007,,9.78896E+12,13590,595.4,"4,210",2011
123,틀려도 괜찮아,마키타 신지 글;유문조 옮김,토토북,2006,,9.78899E+12,77830,833.6,"4,207",2011
124,모방범:미야베 미유키 장편소설,미야베 미유키 [지음];양억관 옮김,문학동네,2006,1,9.78895E+12,4830,833.6,"4,200",2011
125,서른 살이 심리학에게 묻다 :대한민국 30대를 위한 심리치유카페 ,김혜남 지음,웅진씽크빅,2008,,9.7889E+12,3180,186.5,"4,181",2011
126,강아지똥 ,글: 권정생 ;그림: 정승각,길벗어린이,2012,,9.78899E+12,77810,813.6,"4,180",2011
127,식객,허영만 글·그림,김영사,2003-2010,22,9.78893E+12,7810,813.6,"4,176",2011
128,3개의 초감각 =귀신같이 핵심을 꿰뚫어보는 능력 /Break the common sense ,미타니 코지 지음 ;이동희 옮김,다산북스,2009,,9.78899E+12,3320,325.04,"4,153",2011
129,화폐전쟁 ,쑹훙빙 지음 ;차혜정 옮김,랜덤하우스코리아,2008,,9.78893E+12,3320,327.209,"4,146",2011
130,화내지 않는 연습 ,코이케 류노스케 지음 ;양영철 옮김,북이십일 21세기북스,2011,,9.78895E+12,3400,224.3,"4,143",2011
131,책만 보는 바보:이덕무와 그의 벗들 이야기,안소영 지음;강남미 그림,보림출판사,2005,,9.78894E+12,73810,813.6,"4,135",2011
132,플래티나 데이터 =히가시노 게이고 소설 /Platina data ,지은이: 히가시노 게이고 ;옮긴이: 이정환,서울문화사,2011,,9.78893E+12,3830,833.6,"4,132",2011
133,해리포터와 죽음의 성물,조앤 K 롤링 지음 ;최인자 옮김,문학수첩,2007,74,9.78898E+12,4840,843,"4,118",2011
134,개밥바라기별 :황석영 소설 ,황석영,문학동네,2008,,9.78895E+12,3810,813.6,"4,100",2011
135,집안 치우기 ,글: 고대영 ;그림: 김영진,길벗어린이,2010,,9.78896E+12,77810,813.7,"4,096",2011
136,공부하는 독종이 살아남는다 ,이시형 지음,중앙북스,2009,,9.78896E+12,3320,373.4,"4,092",2011
137,바보처럼 공부하고 천재처럼 꿈꿔라:반기문 유엔 사무총장이 세계의 청소년에게 전하는 꿈과 희망의 메시지,신웅진 지음,명진출판,2007,,9.78898E+12,3810,818,"4,083",2011
138,(그림 읽는) CEO :명화에서 배우는 창조의 조건 ,이명옥 지음,북이십일 21세기북스,2008,,9.78895E+12,3320,650.4,"4,069",2011
139,신 :베르나르 베르베르 장편소설,베르나르 베르베르 [지음] ;이세욱 옮김,열린책들,2008-2009,3,9.78893E+12,4860,863,"4,061",2011
140,(시골의사의)아름다운 동행,박경철 지음,웅진씽크빅,2005,2,9.7889E+12,4810,818,"4,053",2011
141,딴지돌이 영화 타고 우주로 가다:스타워즈에서 우주전쟁까지 유쾌발랄 영화 속 우주이야기,이재진 지음,이제이북스,2005,,9.78896E+12,3400,443,"4,045",2011
141,낯익은 타인들의 도시 :최인호 장편소설 ,지은이: 최인호,여백미디어,2011,,9.78896E+12,3810,813.62,"4,045",2011
143,남한산성:김훈 장편소설,김훈,학고재,2007,,9.78896E+12,3810,813.6,"4,040",2011
144,손 큰 할머니의 만두 만들기 ,글: 채인선 ;그림: 이억배,재미마주,1998,,9.78899E+12,73810,813.6,"4,026",2011
145,해리포터와 죽음의 성물,조앤 K 롤링 지음 ;최인자 옮김,문학수첩,2007,72,9.78898E+12,4840,843,"4,024",2011
146,좋은 엄마 되기 ,지은이: 데니즈 로이 ;옮긴이: 이혜성,시그마북스,2008,,9.78898E+12,3180,234.9,"4,013",2011
147,웃음과 느림이 답이다,정구영 지음,태웅출판사,2005,,9.78897E+12,3510,517.34,"4,004",2011
148,(문재인의) 운명 ,지은이: 문재인,가교출판,2011,,9.78898E+12,3810,340.99,"3,993",2011
149,삼국유사,일연 지음;김원중 옮김,민음사,2007,,9.78894E+12,3910,911.03,"3,975",2011
150,죽을 때 후회하는 스물다섯 가지 :1000명의 죽음을 지켜본 호스피스 전문의가 말하는 ,오오츠 슈이치 지음 ;황소연 옮김,21세기북스,2010,,9.78895E+12,3180,182.3,"3,974",2011
151,(스스로 놀이를 만들어 가는) 기구운동 ,"저자: 김창욱,이미영",양서원,2010,,9.78896E+12,93370,375.1,"3,973",2011
152,(베르나르 베르베르의) 상상력 사전 :새롭게 증보된 상대적이며 절대적인 지식의 백과사전 ,베르나르 베르베르 지음 ;임호경 옮김,열린책들,2011,,9.78893E+12,3860,868,"3,957",2011
152,로스트 심벌,댄 브라운 지음 ;안종설 옮김,문학수첩,2009,2,9.78898E+12,4840,843,"3,957",2011
154,해리포터와 죽음의 성물,조앤 K 롤링 지음 ;최인자 옮김,문학수첩,2007,73,9.78898E+12,4840,843,"3,948",2011
155,3시간 수면법,후지모도 겐고 지음;최운권 옮김,백만문화사,2007,,9.78899E+12,3170,181.383,"3,940",2011
156,뿌리 깊은 나무 :이정명 장편소설 ,이정명,밀리언하우스,2007,2,9.78899E+12,4810,813.6,"3,894",2011
157,위저드 베이커리 =구병모 장편소설 /Wizard bakery ,지은이: 구병모,창비,2009,,9.78894E+12,3810,813.7,"3,875",2011
158,식객,허영만 글·그림,김영사,2003-2010,18,9.78893E+12,7810,813.6,"3,868",2011
158,손톱 깨물기 ,글: 고대영 ;그림: 김영진,길벗어린이,2008,,9.78896E+12,77810,813.6,"3,868",2011
160,살아온 기적 살아갈 기적 :장영희 에세이 ,장영희,샘터사,2009,,9.78895E+12,3810,814.6,"3,867",2011
161,식객,허영만 글·그림,김영사,2003-2010,20,9.78893E+12,7810,813.6,"3,856",2011
162,명탐정 셜록 홈즈의 모험,아서 코난 도일 지음;노경해 그림,글송이,2004,1,9.78896E+12,74840,843,"3,851",2011
163,소란한 보통날 ,에쿠니 가오리 지음 ;김난주 옮김,태일소담,2011,,9.78897E+12,3830,833.6,"3,848",2011
164,4001,지은이: 신정아,사월의책,2011,,9.789E+12,3810,818,"3,835",2011
165,난장이가 쏘아올린 작은 공:조세희 소설집,조세희,이성과 힘,2000,,9.789E+12,3810,813.6,"3,834",2011
166,"헬로우, 로봇",로버트 말론 지음;오준호 옮김·감수,북21 을파소,2005,,9.78895E+12,73500,559,"3,812",2011
167,식객,허영만 글·그림,김영사,2003-2010,21,9.78893E+12,7810,813.6,"3,802",2011
168,카지노 :김진명 장편소설 ,지은이: 김진명,새움출판사,2010,,9.78899E+12,3810,813.7,"3,794",2011
169,작은 집이 좋아 :인테리어 디자이너 신경옥이 고친 10~20평대 집을 엿보다 ,신경옥 지음,forbook,2010,,9.78899E+12,13590,595.4,"3,790",2011
170,(박완서 장편소설)그 남자네 집,박완서 지음,현대문학,2004,,9.78897E+12,3810,813.6,"3,775",2011
171,성녀의 구제 :히가시노 게이고 장편 소설 ,지은이: 히가시노 게이고 ;옮긴이: 김난주,재인,2009,,9.78899E+12,3830,833.6,"3,774",2011
172,거짓말 ,글: 고대영 ;그림: 김영진,길벗어린이,2009,,9.78896E+12,77810,813.6,"3,732",2011
173,은교 :박범신 장편소설 ,지은이: 박범신,문학동네,2010,,9.78895E+12,3810,813.62,"3,712",2011
174,두발자전거 배우기 ,글: 고대영 ;그림: 김영진,길벗어린이,2009,,9.78896E+12,77810,813.6,"3,702",2011
175,고령화 가족 :천명관 장편소설 ,지은이: 천명관,문학동네,2010,,9.78895E+12,3810,813.7,"3,699",2011
176,대학생을 위한 NIE 최신 서박사 시사상식 - 2007,서영학 (지은이),고시연구원,2006,,9.78895E+12,3030,,"3,689",2011
177,"공무도하 :사랑아, 강을 건너지 마라 ",지은이: 김훈,문학동네,2009,,9.78895E+12,3810,813.6,"3,688",2011
178,흐르는 강물처럼 =Like the flowing river ,파울로 코엘료 지음 ;박경희 옮김,문학동네,2008,,9.78895E+12,3890,879,"3,683",2011
179,심리학이 서른 살에게 답하다 :서른 살의 강을 현명하게 건너는 52가지 방법 ,김혜남 지음,웅진씽크빅,2009,,9.7889E+12,3180,186.5,"3,676",2011
180,세상을 잇는 다리,필레몬 스터지스 글;김연수 옮김,문학동네,2006,,9.78895E+12,77840,536,"3,662",2011
181,꼴,허영만 글·그림,위즈덤하우스,2008-2010,2,9.78896E+12,7810,188.1,"3,654",2011
182,식객,허영만 글·그림,김영사,2003-2010,16,9.78893E+12,7810,813.6,"3,651",2011
183,달 샤베트,백희나,스토리보울,2010,,9.789E+12,73810,,"3,644",2011
184,꼴,허영만 글·그림,위즈덤하우스,2008-2010,1,9.78896E+12,7810,188.1,"3,637",2011
185,마시멜로 이야기,"호아킴 데 포사다,정지영 옮김",한국경제신문,2006,,9.78895E+12,3320,325.04,"3,624",2011
185,(쉽고 재미있는)어린이 첫 그림 한자 사전,[글송이]편집부 구성;신재환 그림,글송이,2002,1,9.78896E+12,71710,711.4,"3,624",2011
187,위트 상식사전 special :비범하고 기발하고 유쾌한 반전 ,이동준 지음 ;이관용 그림,보누스,2008,,9.78899E+12,3000,31,"3,610",2011
188,범인 없는 살인의 밤 ,히가시노 게이고 지음 ;유성원 옮김,랜덤하우스코리아,2009,,9.78893E+12,3830,833.6,"3,598",2011
189,식객,허영만 글·그림,김영사,2003-2010,17,9.78893E+12,7810,813.6,"3,584",2011
190,뉴문 :스테프니 메이어 장편소설 ,스테프니 메이어 [지음] ;변용란 옮김,대한교과서,2008,,9.78894E+12,3840,843,"3,582",2011
190,빌딩부자들 =평범한 그들은 어떻게 빌딩부자가 되었나 /(The) rich who own buildings ,성선화 지음,다산북스,2011,,9.78896E+12,3320,327.87,"3,582",2011
192,공효진책 ,지은이: 공효진,북하우스 퍼블리셔스,2010,,9.78896E+12,3810,818,"3,578",2011
193,트와일라잇 :스테프니 메이어 장편소설 ,스테프니 메이어 [지음] ;변용란 옮김,대한교과서,2008,,9.78894E+12,3840,843,"3,577",2011
