순위,서명,저자,출판사,출판년도,권,ISBN,ISBN부가기호,KDC,대출건수,year
23,마법천자문 :손오공의 한자 대탐험,"저자: 스튜디오시리얼,홍거북",아울북,2005-2020,9,9.78895E+12,77720,711.4,"2,714",2007
24,뚱딴지 명언 산책,김우영 글.그림,재능출판,1997,,9.78898E+12,77810,199.1,"2,693",2007
25,해리포터와 불사조 기사단,조앤 K. 롤링 저;최인자 옮김,문학수첩,2003,54,9.78898E+12,4840,843,"2,679",2007
26,1리터의 눈물 :불치병과 싸우는 소녀 아야의 일기 ,키토 아야 지음 ;한성례 옮김,이덴슬리벨,2007,,9.78899E+12,3830,836,"2,634",2007
27,러시아에서 보물찾기,글: 곰돌이 co.;그림: 강경효,대한교과서,2007,9,9.78894E+12,77900,929,"2,593",2007
28,마법천자문 :손오공의 한자 대탐험,"저자: 스튜디오시리얼,홍거북",아울북,2005-2020,7,9.78895E+12,77720,711.4,"2,582",2007
29,틀려도 괜찮아,마키타 신지 글;유문조 옮김,토토북,2006,,9.78899E+12,77830,833.6,"2,571",2007
30,(어린이를 위한) 배려,한상복 원작;김성신 그림,위즈덤하우스,2006,,9.78899E+12,73800,813.6,"2,529",2007
31,다빈치 코드 ,댄 브라운 지음 ;양선아 옮김,베텔스만 코리아,2004,1,9.78896E+12,4840,843.5,"2,452",2007
32,책 먹는 여우,프란치스카 비어만 지음;김경연 옮김,김영사,2001,,9.78893E+12,73850,853,"2,407",2007
32,똥벼락,김회경 글;조혜란 그림,사계절출판사,2001,,9.78897E+12,77850,813.6,"2,407",2007
34,모모,미하엘 엔데 지음;한미희 옮김,비룡소,1999,,9.78895E+12,43850,853,"2,399",2007
35,지진에서 살아남기,코믹컴 글;문정후 그림,대한교과서,2004,11,9.78894E+12,77450,400,"2,377",2007
36,호주에서 보물찾기,글: 곰돌이 co.;그림: 강경효,대한교과서,2006,11,9.78894E+12,77900,962,"2,359",2007
37,수학 귀신 :수학을 싫어하는 한 소년이 수학의 원리를 깨우치기까지 ,한스 마그누스 엔첸스베르거 글 ;고영아 옮김,비룡소,1998,,9.78895E+12,43850,410,"2,330",2007
38,일본에서 보물찾기,곰돌이 co. 글;강경효 그림,대한교과서,2005,7,9.78894E+12,77900,913,"2,276",2007
39,나쁜 어린이 표,글: 황선미;그림: 권사우,웅진씽크빅,2006,,9.7889E+12,74810,813.6,"2,272",2007
40,(어린이를 위한) 흑설공주 이야기,"글: 노경실,그림: 윤종태",뜨인돌어린이,2006,,9.78899E+12,73810,813.6,"2,267",2007
41,마법의 시간여행,메리 폽 어즈번 지음 ;노은정 옮김,비룡소,2002-2018,1,9.78895E+12,74840,843,"2,232",2007
42,(21세기)먼나라 이웃나라,이원복 글·그림,김영사,2003-2004,10,9.78893E+12,77940,909,"2,213",2007
43,산에서 살아남기,코믹컴 글;문정후 그림,대한교과서,2004,10,9.78894E+12,77450,400,"2,212",2007
44,남극에서 살아남기,코믹컴 글;문정후 그림,대한교과서,2005,12,9.78894E+12,77980,400,"2,196",2007
45,처음 가진 열쇠,글: 황선미;그림: 신민재,웅진씽크빅,2006,,9.7889E+12,74810,813.6,"2,171",2007
46,지도 밖으로 행군하라=Marching off the map,한비야 지음,푸른숲,2005,,9.78897E+12,3810,816.6,"2,170",2007
47,(만화로 보는)중국 신화,"최창륵,김택규 역",가나출판사,2004-2006,1,9.78896E+12,77820,219,"2,153",2007
48,마시멜로 이야기,"호아킴 데 포사다,정지영 옮김",한국경제신문,2006,,9.78895E+12,3320,325.04,"2,132",2007
49,율리시스 무어,지은이: 피에르도메니코 바칼라리오 ;옮긴이: 이현경,웅진씽크빅,2006-2011,1,9.7889E+12,74890,883,"2,115",2007
50,나무,베르나르 베르베르 지음;이세욱 옮김,열린책들,2003,,9.78893E+12,3860,863,"2,112",2007
51,마법의 시간여행,메리 폽 어즈번 지음 ;노은정 옮김,비룡소,2002-2018,2,9.78895E+12,73840,843,"2,110",2007
52,악마는 프라다를 입는다:로렌 와이스버거 장편소설,로렌 와이스버거 [지음];서남희 옮김,문학동네,2006,1,9.78895E+12,4840,843,"2,101",2007
53,그리스에서 보물찾기,글: 곰돌이 co.;그림: 강경효,대한교과서,2005,8,9.78894E+12,77900,921,"2,100",2007
54,우리 가족입니다,이혜란 지음,보림출판사,2005,,9.78894E+12,77810,813.6,"2,096",2007
55,미국에서 보물찾기,곰돌이 co. 글;강경효 그림,대한교과서,2005,6,9.78894E+12,77900,942,"2,086",2007
56,강아지똥 ,글: 권정생 ;그림: 정승각,길벗어린이,2012,,9.78899E+12,77810,813.6,"2,075",2007
57,마법천자문 :손오공의 한자 대탐험,"저자: 스튜디오시리얼,홍거북",아울북,2005-2020,13,9.78895E+12,77720,711.4,"2,067",2007
58,(21세기)먼나라 이웃나라,이원복 글·그림,김영사,2003-2004,11,9.78893E+12,77940,909,"2,044",2007
59,(만화로 보는)중국 신화,"최창륵,김택규 역",가나출판사,2004-2006,4,9.78896E+12,77820,219,"2,039",2007
60,초대받은 아이들,황선미 글;김진이 그림,웅진닷컴,2001,,9.7889E+12,74810,813.6,"2,020",2007
61,중국에서 보물찾기,곰돌이 co. 글;강경효 그림,대한교과서,2004,3,9.78894E+12,77900,912,"2,017",2007
62,동굴에서 살아남기,코믹컴 글;문정후 그림,대한교과서,2004,9,9.78894E+12,77450,400,"2,013",2007
63,(만화로 보는)중국 신화,"최창륵,김택규 역",가나출판사,2004-2006,2,9.78896E+12,77820,219,"2,010",2007
64,내 동생 싸게 팔아요,글: 임정자;그림: 김영수,대한교과서,2006,,9.78894E+12,74810,813.6,"2,003",2007
65,엽기 과학자 프래니,글·그림: 짐 벤튼;옮김: 박수현,언어세상,2005-2006,3,9.78896E+12,74840,843,"1,988",2007
66,(만화) 한국사 바로보기,이현세 만화;김미영 글,녹색지팡이&프레스,2006,1,9.78899E+12,77910,911,"1,983",2007
67,마법의 시간여행,메리 폽 어즈번 지음 ;노은정 옮김,비룡소,2002-2018,5,9.78895E+12,73840,843,"1,980",2007
68,해리포터와 불의 잔,조앤 K. 롤링 지음;최인자 [공]옮김,문학수첩,2000,41,9.78898E+12,4840,843,"1,972",2007
69,이집트에서 보물찾기,곰돌이 co. 글;강경효 그림,대한교과서,2005,5,9.78894E+12,77900,932,"1,970",2007
70,인도에서 보물찾기,곰돌이 co. 글;강경효 그림,대한교과서,2004,4,9.78894E+12,77900,915,"1,952",2007
71,(만화로 보는)중국 신화,"최창륵,김택규 역",가나출판사,2004-2006,5,9.78896E+12,77820,219,"1,946",2007
72,할머니 집에서,이영득 글;김동수 그림,보림출판사,2006,,9.78894E+12,73810,813.6,"1,937",2007
73,(짱뚱이네 집) 똥황토,오진희 글;신영식 그림,파랑새어린이,2006,,9.78897E+12,73810,813.6,"1,919",2007
74,사냥꾼을 만난 꼬마곰 ,앤서니 브라운 글·그림 ;공경희 옮김,웅진씽크빅,2015,,9.7889E+12,74840,843,"1,906",2007
74,우리들의 일그러진 영웅,이문열 지음,다림,1999,,9.78899E+12,73810,813.6,"1,906",2007
76,마법의 시간여행,메리 폽 어즈번 지음 ;노은정 옮김,비룡소,2002-2018,34,9.78895E+12,73840,843,"1,904",2007
77,만희네 집,글·그림: 권윤덕,길벗어린이,2006,,9.78899E+12,77810,813.6,"1,901",2007
78,(만화로 보는)중국 신화,"최창륵,김택규 역",가나출판사,2004-2006,6,9.78896E+12,77820,219,"1,900",2007
79,다빈치 코드 ,댄 브라운 지음 ;양선아 옮김,베텔스만 코리아,2004,2,9.78896E+12,4840,843.5,"1,880",2007
80,(탈레스 박사와 수학영재들의) 미로게임,김성수 글;유준재 그림,김영사,2006,,9.78893E+12,43410,410,"1,878",2007
81,(KBS 위기탈출) 넘버원,구성: 에듀코믹 ;원 프로덕션,밝은미래,2006-2015,2,9.789E+12,77810,539,"1,872",2007
82,(만화) 한국사 바로보기,이현세 만화;김미영 글,녹색지팡이&프레스,2006,2,9.78899E+12,77910,911,"1,871",2007
83,(21세기)먼나라 이웃나라,이원복 글·그림,김영사,2003-2004,12,9.78893E+12,77940,909,"1,868",2007
84,(만화로 보는)중국 신화,"최창륵,김택규 역",가나출판사,2004-2006,3,9.78896E+12,77820,219,"1,867",2007
85,독일에서 보물찾기,글: 곰돌이 co.;그림: 강경효,대한교과서,2007,10,9.78894E+12,77900,925,"1,863",2007
86,곤충 세계에서 살아남기,코믹컴 기획·글;네모 그림,대한교과서,2005-2007,13,9.78894E+12,77490,400,"1,856",2007
87,피타고라스 구출작전,김성수 글;최영란 그림,김영사,2005,,9.78893E+12,43410,410,"1,852",2007
87,지하철을 타고서,글: 고대영;그림:김영진,길벗어린이,2006,,9.78896E+12,77810,813.6,"1,852",2007
89,율리시스 무어,지은이: 피에르도메니코 바칼라리오 ;옮긴이: 이현경,웅진씽크빅,2006-2011,2,9.7889E+12,74890,883,"1,850",2007
89,마법의 시간여행,메리 폽 어즈번 지음 ;노은정 옮김,비룡소,2002-2018,3,9.78895E+12,73840,843,"1,850",2007
91,짜장 짬뽕 탕수육,김영주 글;고경숙 그림,재미마주,2002,,9.78899E+12,73810,813.6,"1,846",2007
92,양파의 왕따 일기,문선 글;박철민 그림,파랑새어린이,2001,,9.78897E+12,73810,813.6,"1,839",2007
93,마법의 시간여행,메리 폽 어즈번 지음 ;노은정 옮김,비룡소,2002-2018,32,9.78895E+12,73840,843,"1,838",2007
94,(우리에게 온 최고의 선물) 마음이..,원작: 신동익;글: 오은영,홍진P&M,2006,,9.78896E+12,73810,813.6,"1,836",2007
95,무인도에서 살아남기,최덕희 글;강경효 그림,대한교과서,2001,1,9.78894E+12,77400,400,"1,826",2007
96,일기 감추는 날,황선미 글;소윤경 그림,웅진닷컴,2003,,9.7889E+12,74810,813.6,"1,823",2007
96,바다에서 살아남기,코믹컴 글;정준규 그림,대한교과서,2003,7,9.78894E+12,77450,400,"1,823",2007
98,마법의 시간여행,메리 폽 어즈번 지음 ;노은정 옮김,비룡소,2002-2018,33,9.78895E+12,73840,843,"1,816",2007
99,마법의 시간여행,메리 폽 어즈번 지음 ;노은정 옮김,비룡소,2002-2018,6,9.78895E+12,73840,843,"1,813",2007
99,마법의 시간여행,메리 폽 어즈번 지음 ;노은정 옮김,비룡소,2002-2018,31,9.78895E+12,73840,843,"1,813",2007
101,마법의 설탕 두 조각,미카엘 엔데 글;유혜자 옮김,한길사,2001,,9.78894E+12,74850,853,"1,805",2007
102,마법의 시간여행,메리 폽 어즈번 지음 ;노은정 옮김,비룡소,2002-2018,30,9.78895E+12,73840,843,"1,802",2007
103,엽기 과학자 프래니,글·그림: 짐 벤튼;옮김: 박수현,언어세상,2005-2006,2,9.78896E+12,74840,843,"1,800",2007
104,엽기 과학자 프래니,글·그림: 짐 벤튼;옮김: 박수현,언어세상,2005-2006,1,9.78896E+12,74840,843,"1,798",2007
105,마법의 시간여행,메리 폽 어즈번 지음 ;노은정 옮김,비룡소,2002-2018,10,9.78895E+12,73840,843,"1,784",2007
106,"줄리어스, 어디 있니? ",글·그림: 존 버닝햄 ;옮김: 김정희,현북스,2013,,9.789E+12,77840,843,"1,781",2007
107,내 짝꿍 최영대 ,글: 채인선 ;그림: 정순희,재미마주,1997,,9.78899E+12,73810,813.6,"1,780",2007
108,(만화로 보는)그리스 로마 신화,토머스 불핀치 지음;홍은영 그림,가나출판사,2000-2005,18,9.78899E+12,74840,219,"1,779",2007
109,까막눈 삼디기,원유순 글;이현미 그림,웅진닷컴,2001,,9.7889E+12,74810,813.6,"1,777",2007
110,연금술사,파울로 코엘료 지음;최정수 옮김,문학동네,2001,,9.78898E+12,3860,879,"1,772",2007
111,해리포터와 불의 잔,조앤 K. 롤링 지음;최인자 [공]옮김,문학수첩,2000,42,9.78898E+12,4840,843,"1,766",2007
112,시베리아에서 살아남기,코믹컴 글;정준규 그림,대한교과서,2004,8,9.78894E+12,77400,400,"1,757",2007
113,열 두 살의 여름,팻 브리슨 지음;이인숙 옮김,동산사,2005,,9.789E+12,73840,843,"1,754",2007
114,가난하다고 꿈조차 가난할 수는 없다,김현근 지음,사회평론,2006,,9.78896E+12,3810,818,"1,751",2007
115,엽기 과학자 프래니,글·그림: 짐 벤튼;옮김: 박수현,언어세상,2005-2006,4,9.78896E+12,74840,843,"1,744",2007
116,손 큰 할머니의 만두 만들기 ,글: 채인선 ;그림: 이억배,재미마주,1998,,9.78899E+12,73810,813.6,"1,742",2007
117,(중학생이 되기 전에 꼭 읽어야 할) 만화 과학 교과서,글·그림: 고윤곤,위즈덤하우스,2006,1,9.78899E+12,74450,400,"1,740",2007
118,사막에서 살아남기,최덕희 글;강경효 그림,대한교과서,2002,3,9.78894E+12,77400,400,"1,736",2007
119,(21세기)먼나라 이웃나라,이원복 글·그림,김영사,2003-2004,9,9.78893E+12,77920,909,"1,730",2007
119,(가로세로) 세계사,이원복 글·그림,김영사,2006-2014,2,9.78893E+12,77900,909,"1,730",2007
121,(만화) 한국사 바로보기,이현세 만화;김미영 글,녹색지팡이&프레스,2006,3,9.78899E+12,77910,911,"1,719",2007
122,(박완서 동화집)자전거 도둑,박완서 글;한병호 그림,다림,2000,,9.78899E+12,73810,813.6,"1,717",2007
123,돼지책,앤서니 브라운 글·그림;허은미 옮김,웅진닷컴,2001,,9.7889E+12,74840,843,"1,713",2007
124,(만화로 보는)그리스 로마 신화,토머스 불핀치 지음;홍은영 그림,가나출판사,2000-2005,16,9.78899E+12,74840,219,"1,703",2007
125,노빈손의 무인도 완전정복:만화 <로빈슨 크루소 따라잡기>,이우일 글·그림,뜨인돌출판사,2004,,9.78896E+12,77410,400,"1,702",2007
126,(만화로 보는)그리스 로마 신화,토머스 불핀치 지음;홍은영 그림,가나출판사,2000-2005,17,9.78899E+12,74840,219,"1,701",2007
127,잔소리 없는 날 ,안네마리 노르덴 글 ;배정희 옮김,보물창고,2006,,9.78899E+12,73850,853,"1,699",2007
128,마법의 시간여행,메리 폽 어즈번 지음 ;노은정 옮김,비룡소,2002-2018,35,9.78895E+12,73840,843,"1,692",2007
129,마법의 시간여행,메리 폽 어즈번 지음 ;노은정 옮김,비룡소,2002-2018,9,9.78895E+12,73840,843,"1,690",2007
130,(위기철 소설)아홉살 인생,위기철 지음,청년사,2002,,9.78897E+12,3810,813.6,"1,686",2007
131,빙하에서 살아남기 ,"지은이: 최덕희,강경효",대한교과서,2008,4,9.78894E+12,77400,400,"1,682",2007
132,(만화로 보는)그리스 로마 신화,토머스 불핀치 지음;홍은영 그림,가나출판사,2000-2005,15,9.78899E+12,74840,219,"1,679",2007
133,초원에서 살아남기,코믹컴 글;정준규 그림,대한교과서,2003,6,9.78894E+12,77490,400,"1,674",2007
134,마법 푸딩,노먼 린지 글·그림;김석희 옮김,웅진씽크빅,2006,,9.7889E+12,73890,843,"1,670",2007
135,마법의 시간여행,메리 폽 어즈번 지음 ;노은정 옮김,비룡소,2002-2018,29,9.78895E+12,73840,843,"1,669",2007
135,공중그네:오쿠다 히데오 장편소설,오쿠다 히데오 지음;이영미 옮김,은행나무,2005,,9.78896E+12,3830,833.6,"1,669",2007
137,(가로세로) 세계사,이원복 글·그림,김영사,2006-2014,1,9.78893E+12,77900,909,"1,667",2007
138,(만화로 보는)중국 신화,"최창륵,김택규 역",가나출판사,2004-2006,7,9.78896E+12,77820,219,"1,654",2007
139,율리시스 무어,지은이: 피에르도메니코 바칼라리오 ;옮긴이: 이현경,웅진씽크빅,2006-2011,3,9.7889E+12,74890,883,"1,651",2007
140,루루의 양말,세나 게이코 지음;김난주 옮김,비룡소,2000,4,9.78895E+12,77320,833,"1,648",2007
141,화산에서 살아남기,코믹컴 글;정준규 그림,대한교과서,2002,5,9.78894E+12,77450,400,"1,647",2007
142,일기 도서관:박효미 창작동화,박효미 지음;김유대 그림,사계절출판사,2006,,9.78896E+12,73810,813.6,"1,643",2007
143,아마존에서 살아남기,최덕희 글;강경호 그림,대한교과서,2001,2,9.78894E+12,77400,400,"1,636",2007
144,아낌없이 주는 나무,쉘 실버스타인 글/그림;이재명 옮김,시공사,2001,,9.78895E+12,43840,843,"1,627",2007
145,(21세기)먼나라 이웃나라,이원복 글·그림,김영사,2003-2004,1,9.78893E+12,77920,909,"1,626",2007
146,브라질에서 보물찾기,글: 곰돌이 co.;그림: 강경효,대한교과서,2006,12,9.78894E+12,77900,953,"1,619",2007
146,마법의 시간여행,메리 폽 어즈번 지음 ;노은정 옮김,비룡소,2002-2018,12,9.78895E+12,73840,843,"1,619",2007
148,(KBS 위기탈출) 넘버원,구성: 에듀코믹 ;원 프로덕션,밝은미래,2006-2015,1,9.789E+12,77810,539,"1,616",2007
149,노란 양동이,모리야마 미야코 지음;양선하 옮김,현암사,2000,,9.78893E+12,73830,833,"1,615",2007
150,공룡 세계에서 살아남기,기획·글: 코믹컴;그림: 네모,대한교과서,2006-2007,16,9.78894E+12,77450,400,"1,613",2007
151,곤충 세계에서 살아남기,코믹컴 기획·글;네모 그림,대한교과서,2005-2007,15,9.78894E+12,77490,400,"1,612",2007
152,도쿄타워=Tokyo tower,에쿠니 가오리 지음;신유희 옮김,소담출판사,2005,,9.78897E+12,3830,833.6,"1,611",2007
153,구름빵,글·그림: 백희나;빛그림: 김향수,한솔교육,2006,,9.78895E+12,74800,813.6,"1,609",2007
154,(21세기)먼나라 이웃나라,이원복 글·그림,김영사,2003-2004,2,9.78893E+12,77920,909,"1,605",2007
154,(만화)삼국지,나관중 원작;이희재 만화,대한교과서,2001-2002,1,9.78894E+12,77820,823.5,"1,605",2007
156,해리포터와 불의 잔,조앤 K. 롤링 지음;최인자 [공]옮김,문학수첩,2000,43,9.78898E+12,4840,843,"1,600",2007
157,검은 마법과 쿠페 빵,모리 에토 지음;박미옥 옮김,Human & Books,2006,,9.78899E+12,3830,833.6,"1,599",2007
158,행복한 붕어빵,이철환 글;김경희 그림,반딧불이,2005,,9.78899E+12,73810,818,"1,593",2007
159,곤충 세계에서 살아남기,코믹컴 기획·글;네모 그림,대한교과서,2005-2007,14,9.78894E+12,77490,400,"1,590",2007
160,종이밥,김중미 글;김환영 그림,낮은산,2002,,9.78899E+12,73810,813.6,"1,584",2007
161,달콤한 나의 도시:정이현 장편소설,지은이: 정이현,문학과지성사,2006,,9.78893E+12,3810,813.6,"1,583",2007
162,프랑스에서 보물찾기,김윤수,아이세움,2004,2,9.78894E+12,77900,,"1,582",2007
163,(이금이 성장소설)유진과 유진,이금이 지음,푸른책들,2004,,9.78896E+12,3810,813.6,"1,577",2007
164,똥 봉투 들고 학교 가는 날 ,글: 박성철 ;그림: 전복순,아이앤북,2010,,9.78899E+12,73810,813.7,"1,571",2007
165,도깨비를 빨아 버린 우리 엄마,사토 와키코,한림출판사,1991,,9.78897E+12,77890,,"1,566",2007
166,세상을 바꾼 위대한 책벌레들:위인들의 숨겨진 독서 비법을 공개한다,글: 김문태;기획: 고정욱,뜨인돌어린이,2006,,9.78899E+12,73810,29,"1,560",2007
167,사립학교 아이들:커티스 시튼펠드 장편소설,저자: 커티스 시튼펠드;역자: 이진,김영사,2006,,9.78893E+12,3840,843,"1,558",2007
167,해리포터와 불의 잔,조앤 K. 롤링 지음;최인자 [공]옮김,문학수첩,2000,44,9.78898E+12,4840,843,"1,558",2007
169,(클라리스 빈의)영어 시험 탈출 작전,로렌 차일드 지음;김난령 옮김,국민서관,2005,,9.78891E+12,77840,843,"1,551",2007
169,(만화)한국사 바로 보기,이현세 만화;권민정 [공]글,녹색지팡이 & 프레스,2004-2005,7,9.78899E+12,77910,911,"1,551",2007
171,아빠에게 돌 던지는 아이,고정욱 글;박지훈 그림,JDM중앙출판사,2004,,9.78895E+12,74810,813.6,"1,549",2007
171,딸은 좋다,채인선 글;김은정 그림,한울림어린이,2006,,9.78899E+12,77810,598,"1,549",2007
173,율리시스 무어,지은이: 피에르도메니코 바칼라리오 ;옮긴이: 이현경,웅진씽크빅,2006-2011,4,9.7889E+12,74890,883,"1,548",2007
174,마법의 시간여행,메리 폽 어즈번 지음 ;노은정 옮김,비룡소,2002-2018,8,9.78895E+12,73840,843,"1,545",2007
175,"민우야, 넌 할 수 있어!",고정욱 글;허주연 그림,아이앤북,2005,,9.78899E+12,73810,813.6,"1,544",2007
176,어느 날 내가 죽었습니다,이경혜 지음,바람의아이들,2004,,9.78899E+12,43810,813.6,"1,541",2007
176,(만화)한국사 바로 보기,이현세 만화;권민정 [공]글,녹색지팡이 & 프레스,2004-2005,4,9.78899E+12,77910,911,"1,541",2007
178,세상에서 제일 힘센 수탉 ,글쓴이: 이호백 ;그린이: 이억배,재미마주,1997,,9.78899E+12,77810,813.6,"1,526",2007
179,길 아저씨 손 아저씨,권정생 글 ;김용철 그림,국민서관,2009,,9.78891E+12,77810,813.6,"1,525",2007
180,Why? 독 있는 동식물,글: 정수은;만화: 송회석,예림당,2006,26,9.78893E+12,73400,472,"1,522",2007
181,임금님의 특별한 선택 ,글: 양주리 ;그림: 장광수,Wonderland,c2006,,9.78899E+12,74800,320,"1,521",2007
182,마법의 시간여행,메리 폽 어즈번 지음 ;노은정 옮김,비룡소,2002-2018,11,9.78895E+12,73840,843,"1,515",2007
183,그램그램 영문법 원정대,"지은이: 장영준,김덕영",사회평론,2006-2019,1,9.78896E+12,77740,745,"1,514",2007
184,마법의 시간여행,메리 폽 어즈번 지음 ;노은정 옮김,비룡소,2002-2018,14,9.78895E+12,73840,843,"1,512",2007
185,무기 팔지 마세요!,위기철 지음;이희재 그림,청년사,2002,,9.78897E+12,73810,813.6,"1,509",2007
186,돌아온 피터팬,제랄딘 매커린 지음;조동섭 옮김,김영사,2006,,9.78893E+12,3840,843,"1,508",2007
187,엄마에게는 괴물 나에게는 선물,길지연 글;선현경 그림,국민서관,2005,,9.78891E+12,73810,813.6,"1,507",2007
187,마법의 시간여행,메리 폽 어즈번 지음 ;노은정 옮김,비룡소,2002-2018,13,9.78895E+12,73840,843,"1,507",2007
187,마법의 시간여행,메리 폽 어즈번 지음 ;노은정 옮김,비룡소,2002-2018,16,9.78895E+12,73840,843,"1,507",2007
190,(교과서와 함께 읽는)우리 고구려사,정재홍 글·그림,김영사,2003,2,9.78893E+12,77910,911.03,"1,506",2007
190,엽기 과학자 프래니,글·그림: 짐 벤튼;옮김: 박수현,언어세상,2005-2006,5,9.78896E+12,74840,843,"1,506",2007
192,난장이가 쏘아올린 작은 공:조세희 소설집,조세희,이성과 힘,2000,,9.789E+12,3810,813.6,"1,505",2007
193,(만화로 보는)중국 신화,"최창륵,김택규 역",가나출판사,2004-2006,8,9.78896E+12,77820,219,"1,502",2007
194,(팡야)스펀지 과학,엔트리브 원작;김도형 그림,우리두리,2005,,9.78899E+12,73810,400,"1,499",2007
195,마법의 시간여행,메리 폽 어즈번 지음 ;노은정 옮김,비룡소,2002-2018,7,9.78895E+12,73840,843,"1,496",2007
196,마법의 시간여행,메리 폽 어즈번 지음 ;노은정 옮김,비룡소,2002-2018,17,9.78895E+12,73840,843,"1,492",2007
196,"명상, 나를 찾아서",최예선 엮음,지원북클럽,1997,,9.78899E+12,3800,199.8,"1,492",2007
196,(만화)한국사 바로 보기,이현세 만화;권민정 [공]글,녹색지팡이 & 프레스,2004-2005,6,9.78899E+12,77910,911,"1,492",2007
199,뿌까는 궁금한 건 못 참아,"지은이: 임숙영,그린이: 부즈 크리에이티브 1팀",웅진씽크빅,2006,1,9.7889E+12,74400,400,"1,488",2007
200,나는 싸기 대장의 형님,조성자 글;김병하 그림,시공사,2001,,9.78895E+12,73810,813.6,"1,485",2007
1,해리포터와 죽음의 성물,조앤 K 롤링 지음 ;최인자 옮김,문학수첩,2007,71,9.78898E+12,4840,843,"4,923",2008
2,해리포터와 죽음의 성물,조앤 K 롤링 지음 ;최인자 옮김,문학수첩,2007,72,9.78898E+12,4840,843,"4,755",2008
3,해리포터와 혼혈왕자,조앤 K. 롤링 저;최인자 옮김,문학수첩,2005,61,9.78898E+12,4840,843,"4,406",2008
4,해리포터와 죽음의 성물,조앤 K 롤링 지음 ;최인자 옮김,문학수첩,2007,74,9.78898E+12,4840,843,"4,386",2008
5,해리포터와 죽음의 성물,조앤 K 롤링 지음 ;최인자 옮김,문학수첩,2007,73,9.78898E+12,4840,843,"4,300",2008
6,"줄리어스, 어디 있니? ",글·그림: 존 버닝햄 ;옮김: 김정희,현북스,2013,,9.789E+12,77840,843,"4,222",2008
7,해리포터와 혼혈왕자,조앤 K. 롤링 저;최인자 옮김,문학수첩,2005,63,9.78898E+12,4840,843,"3,918",2008
8,해리포터와 혼혈왕자,조앤 K. 롤링 저;최인자 옮김,문학수첩,2005,62,9.78898E+12,4840,843,"3,794",2008
9,마법천자문:손오공의 한자 대탐험,시리얼 글·그림,북21아울북,2004,6,9.78895E+12,77720,711.4,"3,774",2008
10,뚱딴지 명언 산책,김우영 글.그림,재능출판,1997,,9.78898E+12,77810,199.1,"3,720",2008
11,(어린이를 위한) 마시멜로 이야기:꿈을 찾아주는 레인보우 메시지,호아킴 데 포사다 원작;신명환 그림,깊은책속옹달샘,2006,,9.78896E+12,73800,325,"3,679",2008
12,해리포터와 혼혈왕자,조앤 K. 롤링 저;최인자 옮김,문학수첩,2005,64,9.78898E+12,4840,843,"3,628",2008
13,마법천자문 :손오공의 한자 대탐험,"저자: 스튜디오시리얼,홍거북",아울북,2005-2020,12,9.78895E+12,77720,711.4,"3,618",2008
14,마법천자문 :손오공의 한자 대탐험,"저자: 스튜디오시리얼,홍거북",아울북,2005-2020,14,9.78895E+12,77720,711.4,"3,564",2008
15,마법천자문:손오공의 한자 대탐험,시리얼 글·그림,북21아울북,2004,4,9.78895E+12,77720,711.4,"3,552",2008
16,마법천자문:손오공의 한자 대탐험,시리얼 글·그림,북21아울북,2004,5,9.78895E+12,77720,711.4,"3,539",2008
17,마법천자문:손오공의 한자 대탐험,시리얼 글·그림,북21아울북,2004,3,9.78895E+12,77720,711.4,"3,527",2008
18,러시아에서 보물찾기,글: 곰돌이 co.;그림: 강경효,대한교과서,2007,9,9.78894E+12,77900,929,"3,518",2008
19,(KBS 위기탈출) 넘버원,구성: 에듀코믹 ;원 프로덕션,밝은미래,2006-2015,2,9.789E+12,77810,539,"3,455",2008
20,호주에서 보물찾기,글: 곰돌이 co.;그림: 강경효,대한교과서,2006,11,9.78894E+12,77900,962,"3,417",2008
21,마법천자문:손오공의 한자 대탐험,시리얼 글·그림,북21아울북,2004,2,9.78895E+12,77720,711.4,"3,412",2008
22,브라질에서 보물찾기,글: 곰돌이 co.;그림: 강경효,대한교과서,2006,12,9.78894E+12,77900,953,"3,263",2008
23,마법천자문 :손오공의 한자 대탐험,"저자: 스튜디오시리얼,홍거북",아울북,2005-2020,13,9.78895E+12,77720,711.4,"3,253",2008
24,마법천자문:손오공의 한자 대탐험,시리얼 글·그림,북21아울북,2004,1,9.78895E+12,77720,711.4,"3,207",2008
25,(KBS 위기탈출) 넘버원,구성: 에듀코믹 ;원 프로덕션,밝은미래,2006-2015,3,9.789E+12,77810,539,"3,204",2008
26,영국에서 보물찾기,글: 곰돌이 co.;그림: 강경효,대한교과서,2007,13,9.78894E+12,77900,924,"3,190",2008
26,마법천자문 :손오공의 한자 대탐험,"저자: 스튜디오시리얼,홍거북",아울북,2005-2020,8,9.78895E+12,77720,711.4,"3,190",2008
28,해리포터와 불사조 기사단,조앤 K. 롤링 저;최인자 옮김,문학수첩,2003,51,9.78898E+12,4840,843,"3,185",2008
29,시간을 달리는 소녀,지은이: 츠츠이 야스타카;옮긴이: 김영주,북스토리,2007,,9.78899E+12,3830,833.6,"3,131",2008
30,일본에서 보물찾기,곰돌이 co. 글;강경효 그림,대한교과서,2005,7,9.78894E+12,77900,913,"3,040",2008
31,터키에서 보물찾기,글: 곰돌이 co.;그림: 강경효,대한교과서,2007,14,9.78894E+12,77900,918.7,"3,037",2008
