순위,서명,저자,출판사,출판년도,권,ISBN,ISBN부가기호,KDC,대출건수,year
19,블루오션 전략,김위찬;강혜구 옮김,교보문고,2005,,9.78897E+12,93320,325.1,"3,360",2006
20,비밀과 거짓말:은희경 장편소설,은희경 지음,문학동네,2005,,9.78898E+12,3810,813.6,"3,347",2006
21,가슴이 따뜻한 천재로 키워라,시치다 마코토 지음;박지영 옮김,북뱅크,2001,,9.78899E+12,3370,598.122,"3,337",2006
22,아내가 결혼했다:박현욱 장편소설,박현욱,문이당,2006,,9.78897E+12,3810,813.6,"3,330",2006
23,장외인간,이외수 지음,해냄출판사,2005,1,9.78897E+12,4810,813.6,"3,320",2006
24,장외인간,이외수 지음,해냄출판사,2005,2,9.78897E+12,4810,813.6,"3,263",2006
25,(공지영 소설)별들의 들판,공지영 지음,창비,2004,,9.78894E+12,3810,813.6,"3,262",2006
26,배려:마음을 움직이는 힘,한상복 지음,위즈덤하우스,2006,,9.78899E+12,3332,325.04,"3,252",2006
27,살수,김진명 지음,랜덤하우스중앙,2005,2,9.78896E+12,4810,813.6,"3,232",2006
28,(믿는 대로 된다)긍정의 힘,조엘 오스틴 지음;엔터스 코리아 옮김,두란노서원,2005,,9.78895E+12,3230,234.3,"3,151",2006
29,모모,미하엘 엔데 지음;한미희 옮김,비룡소,1999,,9.78895E+12,43850,853,"3,112",2006
30,공중그네:오쿠다 히데오 장편소설,오쿠다 히데오 지음;이영미 옮김,은행나무,2005,,9.78896E+12,3830,833.6,"2,982",2006
31,오 자히르:파울로 코엘료 장편소설,파울로 코엘료 지음;최정수 옮김,문학동네,2005,,9.78898E+12,3890,879,"2,938",2006
32,허풍선이 수탉,글·그림: 세이후 에덴 로우타,교원,2006,,9.78892E+12,74800,808.3,"2,832",2006
33,11분:파울로 코엘료 장편소설,파울로 코엘료 지음;이상해 옮김,문학동네,2004,,9.78898E+12,3890,879,"2,784",2006
34,끌리는 사람은 1%가 다르다,이민규 지음,더난출판,2005,,9.78898E+12,13320,189,"2,783",2006
35,(김진명 장편소설)도박사,김진명 지음,대산출판사,2004,1,9.78894E+12,3810,813.6,"2,771",2006
36,천사와 악마,댄 브라운 지음;양선아 옮김,베텔스만 코리아,2004,2,9.78896E+12,4840,843,"2,700",2006
37,(김진명 장편소설)도박사,김진명 지음,대산출판사,2004,2,9.78894E+12,3810,813.6,"2,679",2006
38,어둠의 저편=Afterdark,무라카미 하루키 지음;임홍빈 옮김,문학사상,2005,,9.78897E+12,3830,833.6,"2,633",2006
39,카스테라:박민규 소설,박민규 지음,문학동네,2005,,9.78898E+12,3810,813.6,"2,575",2006
40,천사와 악마,댄 브라운 지음;양선아 옮김,베텔스만 코리아,2004,1,9.78896E+12,4840,843,"2,568",2006
41,"핑! 열망하고, 움켜잡고, 유영하라!",스튜어트 에이버리 골드 지음;유영만 옮김,웅진씽크빅,2006,,9.7889E+12,3320,199.1,"2,551",2006
42,부부로 산다는 것,최정미...[등]지음,위즈덤하우스,2005,,9.78899E+12,3810,591.8,"2,519",2006
43,진주 귀고리 소녀,트레이시 슈발리에 지음;양선아 옮김,강,2003,,9.78898E+12,3840,843,"2,514",2006
44,나무,베르나르 베르베르 지음;이세욱 옮김,열린책들,2003,,9.78893E+12,3860,863,"2,502",2006
45,여자의 모든 인생은 20대에 결정 된다=Everything of women's life can be changed in her twenties,남인숙 지음,랜덤하우스중앙,2004,,9.78896E+12,3810,337.04,"2,496",2006
46,사랑 후에 오는 것들,지은이: 츠지 히토나리;옮김이: 김훈아,소담출판사,2006,,9.78897E+12,4830,833.6,"2,471",2006
47,강아지똥 ,글: 권정생 ;그림: 정승각,길벗어린이,2012,,9.78899E+12,77810,813.6,"2,463",2006
48,수상한 식모들:박진규 장편소설,지은이: 박진규,문학동네,2005,,9.78895E+12,3810,813.6,"2,454",2006
49,(얀 마텔 장편소설)파이 이야기,얀 마텔 지음;공경희 옮김,작가정신,2004,,9.78897E+12,3840,843,"2,447",2006
50,(21세기)먼나라 이웃나라,이원복 글·그림,김영사,2003-2004,10,9.78893E+12,77940,909,"2,424",2006
51,조선 왕 독살사건,이덕일 지음,다산북스,2005,,9.78899E+12,3900,911.05,"2,391",2006
52,칭찬은 고래도 춤추게 한다,켄 블랜차드 외지음;조천제 옮김,북21,2003,,9.78895E+12,13320,189,"2,390",2006
53,선택,스펜서 존슨 지음;형선호 옮김,청림출판,2005,,9.78894E+12,3320,199.1,"2,370",2006
54,살아 있는 동안 꼭 해야 할 49가지,탄줘잉 편저;김명은 옮김,위즈덤하우스,2005,,9.78899E+12,3810,199.1,"2,327",2006
55,울준비는 되어 있다,에쿠니 가오리 지음;김난주 옮김,소담출판사,2004,,9.78897E+12,3830,833.6,"2,307",2006
56,꽃으로도 때리지 말라,김혜자 지음,오래된미래,2004,,9.789E+12,3810,818,"2,303",2006
57,신의 죽음:김진명 장편소설,김진명,대산출판사,2006,1,9.78894E+12,3810,813.6,"2,301",2006
58,제3의 시나리오,김진명 저,랜덤하우스중앙,2004,1,9.78896E+12,4810,813.6,"2,299",2006
59,똥벼락,김회경 글;조혜란 그림,사계절출판사,2001,,9.78897E+12,77850,813.6,"2,284",2006
60,낙하하는 저녁,에쿠니 가오리 지음;김난주 옮김,소담출판사,2004,,9.78897E+12,3830,833.6,"2,271",2006
61,반짝반짝 빛나는,에쿠니 가오리 지음;김난주 옮김,소담출판사,2001,,9.78897E+12,3830,833.6,"2,248",2006
62,(아름다운 예술을 창조한 사람들)피카소,신옥철 글;민은경 그림,중앙교연,2002,,9.78898E+12,74080,990,"2,241",2006
63,식객,허영만 글·그림,김영사,2003-2010,9,9.78893E+12,7810,813.6,"2,229",2006
64,(21세기)먼나라 이웃나라,이원복 글·그림,김영사,2003-2004,11,9.78893E+12,77940,909,"2,219",2006
65,제3의 시나리오,김진명 저,랜덤하우스중앙,2004,2,9.78896E+12,4810,813.6,"2,207",2006
66,잃어버린 여행가방:박완서 기행산문집,박완서 지음,실천문학,2005,,9.78894E+12,3810,816.6,"2,191",2006
67,봉순이 언니,공지영 지음,푸른숲,1998,,9.78897E+12,3810,813.6,"2,173",2006
68,신의 죽음:김진명 장편소설,김진명,대산출판사,2006,2,9.78894E+12,3810,813.6,"2,157",2006
69,멍멍 의사 선생님,배빗 콜 지음;박찬순 옮김,보림,2000,,9.78894E+12,77840,843,"2,151",2006
70,(현명한 부모들이 꼭 알아야 할)대화법,신의진 지음,랜덤하우스중앙,2005,,9.78896E+12,23590,598.1,"2,150",2006
71,식객,허영만 글·그림,김영사,2003-2010,7,9.78893E+12,7810,813.6,"2,147",2006
72,마법천자문:손오공의 한자 대탐험,시리얼 글·그림,북21아울북,2004,6,9.78895E+12,77720,711.4,"2,126",2006
73,천국에서 만난 다섯사람,미치 앨봄 지음;공경희 옮김,세종서적,2005,,9.78898E+12,3840,843,"2,121",2006
74,해리포터와 불사조 기사단,조앤 K. 롤링 저;최인자 옮김,문학수첩,2003,51,9.78898E+12,4840,843,"2,110",2006
75,괴짜경제학,스티븐 레빗;안진환 옮김,웅진씽크빅,2005,,9.7889E+12,3320,320.4,"2,109",2006
76,"와, 개똥참외다!",김시영 글·그림,문학동네,2005,,9.78898E+12,77810,813.6,"2,104",2006
77,디지털 포트리스,댄 브라운 지음;이창식 옮김,대교베텔스만,2005,2,9.78896E+12,4840,843,"2,102",2006
78,식객,허영만 글·그림,김영사,2003-2010,8,9.78893E+12,7810,813.6,"2,099",2006
79,식객,허영만 글·그림,김영사,2003-2010,6,9.78893E+12,7810,813.6,"2,076",2006
80,똥은 참 대단해!,글: 허은미;꾸밈: 조은화,웅진씽크빅,2006,,9.7889E+12,73810,375.1,"2,070",2006
81,웨하스 의자,에쿠니 가오리 지음;김난주 옮김,소담출판사,2004,,9.78897E+12,3830,833.6,"2,067",2006
82,식객,허영만 글·그림,김영사,2003-2010,1,9.78893E+12,7810,813.6,"2,065",2006
83,"평생 성적, 초등 4학년에 결정된다","김강일,김명옥 [공]지음",예담프렌드,2004,,9.789E+12,3000,598.58,"2,053",2006
84,식객,허영만 글·그림,김영사,2003-2010,10,9.78893E+12,7810,813.6,"2,051",2006
85,고래 :천명관 장편소설 ,천명관 지음,문학동네,2004(2009쇄,,9.78898E+12,3810,813.7,"2,041",2006
86,세상의 중심에서 사랑을 외치다 ,카타야마 쿄이치 지음 ;안중식 옮김,지식여행,2004,,9.78899E+12,4830,833.6,"2,021",2006
87,(21세기)먼나라 이웃나라,이원복 글·그림,김영사,2003-2004,12,9.78893E+12,77940,909,"2,015",2006
88,식객,허영만 글·그림,김영사,2003-2010,4,9.78893E+12,7810,813.6,"2,001",2006
89,설득의 심리학:사람의 마음을 사로잡는 6가지 불변의 법칙,로버트 치알디니 지음;이현우 옮김,북21,2002,,9.78895E+12,13320,181.92,"1,995",2006
90,(선생님들이 직접 겪고 쓴)독서 교육 길라잡이,책으로 따뜻한 세상 만드는 교사들 지음,푸른숲,2001,,9.78897E+12,3370,29.8,"1,989",2006
91,폰더 씨의 위대한 하루,앤디 앤드루스 지음;이종인 옮김,세종서적,2003,,9.78898E+12,3840,199.1,"1,979",2006
92,식객,허영만 글·그림,김영사,2003-2010,2,9.78893E+12,7810,813.6,"1,975",2006
92,박경림 영어 성공기,박경림|백선엽,디자인하우스,2004,,9.78897E+12,3740,,"1,975",2006
94,해리포터와 불사조 기사단,조앤 K. 롤링 저;최인자 옮김,문학수첩,2003,55,9.78898E+12,4840,843,"1,974",2006
95,돼지책,앤서니 브라운 글·그림;허은미 옮김,웅진닷컴,2001,,9.7889E+12,74840,843,"1,966",2006
96,식객,허영만 글·그림,김영사,2003-2010,5,9.78893E+12,7810,813.6,"1,965",2006
97,불륜과 남미,요시모토 바나나 지음;김난주 옮김,민음사,2005,,9.78894E+12,3830,833.6,"1,964",2006
98,묵향,전동조 지음,명상,2000-2006,20,9.78897E+12,4810,813.6,"1,950",2006
99,아이는 99% 엄마의 노력으로 완성된다,장병혜 지음,중앙M&B출판,2003,,9.78896E+12,13590,598.1,"1,945",2006
100,인더풀=오쿠다 히데오 장편소설/In the pool,오쿠다 히데오 지음;양억관 옮김,은행나무,2005,,9.78896E+12,3830,833.6,"1,944",2006
101,(첫 2초의 힘)블링크,말콤 글래드웰 지음;공병호 해제,북이십일,2005,,9.78895E+12,13320,181.6,"1,938",2006
102,마법천자문:손오공의 한자 대탐험,시리얼 글·그림,북21아울북,2004,5,9.78895E+12,77720,711.4,"1,929",2006
103,마법천자문:손오공의 한자 대탐험,시리얼 글·그림,북21아울북,2004,4,9.78895E+12,77720,711.4,"1,926",2006
104,기적은 당신 안에 있습니다,이승복 지음,황금나침반,2005,,9.789E+12,3810,818,"1,923",2006
105,연인 서태후,펄 S. 벅 지음;이종길 옮김,길산,2003,,9.789E+12,3820,843,"1,918",2006
106,"플라이, 대디, 플라이",가네시로 카즈키 지음;양억관 옮김,대한교과서,2003,,9.78894E+12,3830,833.6,"1,912",2006
107,부자사전,허영만 지음,위즈덤하우스,2005,2,9.78899E+12,4320,327.8,"1,911",2006
108,영어 1등은 초등학생 때 만들어진다,서석영 지음,랜덤하우스코리아,2007,,9.78896E+12,13740,740.7,"1,910",2006
109,포기하지 않으면 불가능은 없다:고시3관왕의 반평생 수기,고승덕,개미들출판사,2004,,9.789E+12,3360,360.4,"1,906",2006
110,선물,스펜서 존슨 지음;형선호 옮김,랜덤하우스중앙,2004,,9.78896E+12,3800,843,"1,900",2006
111,부자들의 개인 도서관,이상건 지음,랜덤하우스중앙,2005,,9.78896E+12,3320,327.04,"1,895",2006
112,나니아 연대기 ,C.S. 루이스 글 ;햇살과나무꾼 옮김,시공주니어,2005,,9.78895E+12,3840,843.5,"1,889",2006
113,"지금, 만나러 갑니다",이치카와 다쿠지 지음;양윤옥 옮김,랜덤하우스중앙,2005,,9.78896E+12,3830,833.6,"1,885",2006
114,디지털 포트리스,댄 브라운 지음;이창식 옮김,대교베텔스만,2005,1,9.78896E+12,4840,843,"1,883",2006
115,나마스테:박범신 장편소설,박범신 지음,한겨레신문사,2005,,9.78898E+12,3810,813.6,"1,876",2006
116,마법천자문:손오공의 한자 대탐험,시리얼 글·그림,북21아울북,2004,1,9.78895E+12,77720,711.4,"1,874",2006
117,경제학 콘서트,팀 하포드 지음;김명철 옮김,웅진씽크빅,2006,,9.7889E+12,3320,320.4,"1,869",2006
118,해리포터와 불사조 기사단,조앤 K. 롤링 저;최인자 옮김,문학수첩,2003,52,9.78898E+12,4840,843,"1,866",2006
119,마법천자문:손오공의 한자 대탐험,시리얼 글·그림,북21아울북,2004,3,9.78895E+12,77720,711.4,"1,864",2006
120,식객,허영만 글·그림,김영사,2003-2010,3,9.78893E+12,7810,813.6,"1,863",2006
121,부자사전,허영만 지음,위즈덤하우스,2005,1,9.78899E+12,4320,327.8,"1,843",2006
122,언젠가 내가 돌아오면,전경린,이룸,2006,,9.78896E+12,3810,813.6,"1,839",2006
123,시골의사의 아름다운 동행 :혼자가 아니어서 행복한 우리 이웃들의 인생이야기,박경철 지음,웅진씽크빅,2005,,9.7889E+12,4810,818,"1,836",2006
124,"달려라, 아비:김애란 소설집",지은이: 김애란,창비,2005,,9.78894E+12,3810,813.6,"1,831",2006
125,해리포터와 불사조 기사단,조앤 K. 롤링 저;최인자 옮김,문학수첩,2003,54,9.78898E+12,4840,843,"1,830",2006
126,해리포터와 불사조 기사단,조앤 K. 롤링 저;최인자 옮김,문학수첩,2003,53,9.78898E+12,4840,843,"1,822",2006
127,사람 풍경:김형경 심리·여행 에세이,김형경 지음,아침바다,2004,,9.78899E+12,3810,814.6,"1,809",2006
128,(만화로 보는)그리스 로마 신화,토머스 불핀치 지음;홍은영 그림,가나출판사,2000-2005,19,9.78899E+12,74840,219,"1,802",2006
129,한국의 젊은 부자들=(The)young and rich in Korea,박용석 지음,토네이도,2006,,9.78899E+12,3320,327.04,"1,788",2006
130,우리는 사랑일까:알랭 드 보통 장편소설,알랭 드 보통 지음;공경희 옮김,은행나무,2005,,9.78896E+12,3840,843,"1,784",2006
131,웃지마! 나 영어책이야:우주에서 가장 재미있는 영단어 이야기,문덕 지음;권윤주 그림,랜덤하우스중앙,2005,,9.78896E+12,14740,744,"1,783",2006
132,브로커,존 그리샴 지음;최필원 옮김,북@북스,2005,,9.78899E+12,3840,843,"1,773",2006
133,"과자, 내 아이를 해치는 달콤한 유혹 ",안병수 지음,국일출판사,2006,,9.78897E+12,13320,517.54,"1,772",2006
134,구름빵,글·그림: 백희나;빛그림: 김향수,한솔교육,2006,,9.78895E+12,74800,813.6,"1,771",2006
135,키친,요시모토 바나나 지음;김난주 옮김,민음사,2005,,9.78894E+12,3830,833.6,"1,757",2006
136,유림,최인호 지음,열림원,2005-2007,1,9.78897E+12,4810,813.6,"1,756",2006
137,마법천자문:손오공의 한자 대탐험,시리얼 글·그림,북21아울북,2004,2,9.78895E+12,77720,711.4,"1,755",2006
138,(누가 해도 참 맛있는)나물이네 밥상,김용환 글·요리·사진,랜덤하우스중앙,2005,,9.78896E+12,23590,594.5,"1,753",2006
139,(김형경 장편소설)외출,김형경 지음,문학과지성사,2005,,9.78893E+12,3810,813.6,"1,752",2006
140,스키너의 심리상자 열기:세상을 뒤바꾼 위대한 심리 실험 10장면,로렌 슬레이터 지음;조증열 옮김,에코의서재,2006,,9.789E+12,3810,180.733,"1,747",2006
141,공부9단 오기10단,박원희 지음,김영사,2004,,9.78893E+12,3810,373.4,"1,746",2006
142,냉정과 열정 사이:Blu,츠지 히토나리 지음;양억관 옮김,소담출판사,2000,,9.78897E+12,4830,833.6,"1,738",2006
143,만희네 집,글·그림: 권윤덕,길벗어린이,2006,,9.78899E+12,77810,813.6,"1,729",2006
144,살아 있는 것은 다 행복하라:법정 잠언집,"지은이: 법정,엮은이: 류시화",조화로운삶,2006,,9.789E+12,3810,220.4,"1,715",2006
145,(기적의)도서관 학습법,이현 지음,화니북스,2005,,9.78899E+12,13370,25.26,"1,711",2006
146,(이외수 장편소설)괴물,이외수 지음,해냄,2002,1,9.78897E+12,4810,813.6,"1,710",2006
147,하얀 강 밤배,요시모토 바나나 지음;김난주 옮김,민음사,2005,,9.78894E+12,3830,833.6,"1,688",2006
147,일요일들,요시다 슈이치 지음;오유리 옮김,북스토리,2005,,9.78899E+12,3830,833.6,"1,688",2006
149,부자의 생각 빈자의 생각,지은이: 공병호,해냄출판사,2005,,9.78897E+12,3320,325.04,"1,684",2006
150,수수깡 안경:이영철 동화집,이영철 글;신가영 그림,한길사,2002,,9.78894E+12,74810,813.6,"1,682",2006
151,(만화로 보는)그리스 로마 신화,토머스 불핀치 지음;홍은영 그림,가나출판사,2000-2005,20,9.78899E+12,74840,219,"1,681",2006
152,우리 가족입니다,이혜란 지음,보림출판사,2005,,9.78894E+12,77810,813.6,"1,680",2006
153,조제와 호랑이와 물고기들,다나베 세이코 지음;양억관 옮김,작가정신,2004,,9.78897E+12,3830,833.6,"1,677",2006
154,맛=로알드 달 소설/Taste,로알드 달 지음;정영목 옮김,강,2005,,9.78898E+12,3840,843,"1,666",2006
155,너무 일찍 나이 들어버린 너무 늦게 깨달아버린:너무 늦기 전에 지금 알아야 할 인생의 진실 30가지,고든 리빙스턴 지음;노혜숙 옮김,웅진씽크빅,2005,,9.7889E+12,3840,199.1,"1,661",2006
156,(악어오리)구지 구지,천즈위엔 글·그림;박지민 옮김,예림당,2003,,9.78893E+12,77820,823.7,"1,659",2006
157,그 많던 싱아는 누가 다 먹었을까 박완서 소설로 그린 자화상·유년의 기억,지은이: 박완서,웅진닷컴,1995,,9.7889E+12,3810,813.62,"1,653",2006
158,호텔 선인장,에쿠니 가오리 지음;사사키 아츠코 삽화,소담출판사,2003,,9.78897E+12,3830,833.6,"1,651",2006
159,(이보영의) 영어공부 비밀노트=Secret note,이보영 저,미디어코프,2006,,9.78893E+12,13740,740.7,"1,650",2006
159,황진이:전경린 장편소설,전경린 지음,이룸,2004,2,9.78896E+12,4810,813.6,"1,650",2006
161,우리는 벌거숭이 화가,문승연 글;이수지 그림,돌베개어린이,2005,,9.78899E+12,77810,813.6,"1,647",2006
162,7월 24일 거리,요시다 슈이치 지음;김난주 옮김,재인,2005,,9.78899E+12,3830,833.6,"1,639",2006
163,마법천자문 :손오공의 한자 대탐험,"저자: 스튜디오시리얼,홍거북",아울북,2005-2020,8,9.78895E+12,77720,711.4,"1,637",2006
164,당신의 주말은 몇 개입니까,에쿠니 가오리 지음;김난주 옮김,소담출판사,2004,,9.78897E+12,3830,834.6,"1,626",2006
165,(츠지 히토나리의)편지,츠지 히토나리 지음;김훈아 옮김,소담출판사,2005,,9.78897E+12,3830,833.6,"1,620",2006
165,달려라! 신화 탐험대,고래 편집부 (지은이),고래,2017,,9.78899E+12,,,"1,620",2006
167,냉정과 열정 사이:Rosso,에쿠니 가오리 지음;김난주 옮김,소담출판사,2000,,9.78897E+12,4830,833.6,"1,619",2006
168,나쁜 어린이 표,글: 황선미;그림: 권사우,웅진씽크빅,2006,,9.7889E+12,74810,813.6,"1,615",2006
169,(잠수네 아이들의)소문난 영어공부법,이신애 지음,중앙M&B출판,2003,,9.78896E+12,13740,740.7,"1,614",2006
170,책 먹는 여우,프란치스카 비어만 지음;김경연 옮김,김영사,2001,,9.78893E+12,73850,853,"1,610",2006
170,왜 나는 너를 사랑하는가,알랭 드 보통 저;정영목 역,청미래,2002,,9.78899E+12,3840,843,"1,610",2006
172,황진이:전경린 장편소설,전경린 지음,이룸,2004,1,9.78896E+12,4810,813.6,"1,604",2006
173,한강:趙廷來 大河小說,조정래 저,해냄출판사,2001-2002,1,9.78897E+12,4810,813.6,"1,602",2006
174,위트 상식사전:비범하고 기발하고 유쾌한 반전,롤프 브레드니히 지음;이관용 그림,보누스,2006,,9.78899E+12,3000,858,"1,601",2006
175,엄마 마중,이태준 글;김동성 그림,한길사,2004,,9.78894E+12,74810,813.6,"1,600",2006
176,할머니 집 가는 길,마거릿 와이즈 브라운 글;이향순 옮김,북뱅크,2005,,9.78899E+12,77840,843,"1,595",2006
177,(교과서와 함께 읽는)우리 고구려사,정재홍 글·그림,김영사,2003,2,9.78893E+12,77910,911.03,"1,592",2006
178,도깨비를 다시 빨아버린 우리엄마,사토 와키코 글·그림;엄기원 옮김,한림출판사,2004,,9.78897E+12,77830,833.6,"1,588",2006
179,미운오리새끼의 출근,메트 노가드 지음;안진환 옮김,생각의 나무,2005,,9.78898E+12,3320,325.04,"1,584",2006
180,"10년 후, 한국",공병호 지음,해냄출판사,2004,,9.78897E+12,3320,320.911,"1,583",2006
181,(이외수 장편소설)괴물,이외수 지음,해냄,2002,2,9.78897E+12,4810,813.6,"1,580",2006
182,공부습관 10살 전에 끝내라!,가게야마 히데오 지음;[신현호 옮김],길벗,2005,,9.78898E+12,3000,598.58,"1,575",2006
183,빗방울처럼 나는 혼자였다:공지영 산문집,공지영,황금나침반,2006,,9.78899E+12,3810,814.6,"1,569",2006
184,피에트라 강가에서 나는 울었네:파울로 코엘료 장편소설,파울로 코엘료 지음;이수은 옮김,문학동네,2003,,9.78898E+12,3860,879,"1,568",2006
185,상실의 시대 :무라카미 하루키 장편소설 ,지은이: 무라카미 하루키 ;옮긴이: 유유정,문학사상사,2008,,9.78897E+12,3830,833.6,"1,560",2006
186,생산적인 삶을 위한 자기발전 노트 50:열심히 의미 있게 사는 법,안상헌 지음,북포스,2005,,9.78899E+12,3320,325.04,"1,556",2006
187,2010 대한민국 트렌드,LG경제연구원 지음,한국경제신문,2005,,9.78895E+12,3320,331.54,"1,555",2006
188,여자생활백서:남자보다 짜릿한 여자 인생극복기,안은영 지음,해냄출판사,2006,,9.78897E+12,3810,337.04,"1,553",2006
189,섬기는 부모가 자녀를 큰사람으로 키운다,전혜성 지음,랜덤하우스중앙,2006,,9.78896E+12,23590,598.1,"1,552",2006
190,(스트레스 없는 재테크)10가지 습관,김재영 지음,웅진씽크빅,2005,,9.7889E+12,3320,327.04,"1,549",2006
190,마법천자문 :손오공의 한자 대탐험,"저자: 스튜디오시리얼,홍거북",아울북,2005-2020,7,9.78895E+12,77720,711.4,"1,549",2006
192,틀려도 괜찮아,마키타 신지 글;유문조 옮김,토토북,2006,,9.78899E+12,77830,833.6,"1,545",2006
193,우리 엄마,앤서니 브라운 글·그림;허은미 옮김,웅진씽크빅,2005,,9.7889E+12,74800,843,"1,540",2006
193,Speed,지은이: 가네시로 가즈키;옮긴이: 양억관,대한교과서,2006,,9.78894E+12,3830,833.6,"1,540",2006
193,그 남자 그 여자=(The)guy and the girl,이미나 지음,랜덤하우스코리아,2006,2,9.78896E+12,4810,818,"1,540",2006
196,(영어를 가르치는) 엄마들의 교과서,김미영 지음,랜덤하우스코리아,2007,,9.78896E+12,23740,740.7,"1,538",2006
197,지문사냥꾼=이적의 몽상적 이야기/Fingerprint hunter,이적 지음,웅진씽크빅,2005,,9.7889E+12,3810,813.6,"1,525",2006
197,신기생뎐:이현수 장편소설,이현수 지음,문학동네,2005,,9.78895E+12,3810,813.6,"1,525",2006
199,히스토리언:엘리자베스 코스토바 장편소설,엘리자베스 코스토바 지음;조영학 옮김,김영사,2005,1,9.78893E+12,4840,843,"1,524",2006
199,아이의 인생은 초등학교에 달려 있다,신의진 지음,랜덤하우스중앙,2004,,9.78896E+12,23590,598.124,"1,524",2006
1,아내가 결혼했다:박현욱 장편소설,박현욱,문이당,2006,,9.78897E+12,3810,813.6,"5,733",2007
2,우리들의 행복한 시간,공지영,푸른숲,2005,,9.78897E+12,3810,,"5,718",2007
3,달콤한 나의 도시:정이현 장편소설,지은이: 정이현,문학과지성사,2006,,9.78893E+12,3810,813.6,"5,575",2007
4,마시멜로 이야기,"호아킴 데 포사다,정지영 옮김",한국경제신문,2006,,9.78895E+12,3320,325.04,"5,418",2007
5,배려:마음을 움직이는 힘,한상복 지음,위즈덤하우스,2006,,9.78899E+12,3332,325.04,"5,346",2007
6,"줄리어스, 어디 있니? ",글·그림: 존 버닝햄 ;옮김: 김정희,현북스,2013,,9.789E+12,77840,843,"5,320",2007
7,시골의사의 부자경제학:경제 원리에 숨겨진 부자들의 투자 비밀,박경철 지음,웅진씽크빅,2006,,9.7889E+12,3320,327.8,"4,891",2007
8,공중그네:오쿠다 히데오 장편소설,오쿠다 히데오 지음;이영미 옮김,은행나무,2005,,9.78896E+12,3830,833.6,"4,684",2007
9,인생 수업,"엘리자베스 퀴블러 로스,류시화 옮김",이레,2006,,9.78896E+12,3840,199.1,"4,673",2007
10,사냥꾼을 만난 꼬마곰 ,앤서니 브라운 글·그림 ;공경희 옮김,웅진씽크빅,2015,,9.7889E+12,74840,843,"4,576",2007
11,지도 밖으로 행군하라=Marching off the map,한비야 지음,푸른숲,2005,,9.78897E+12,3810,816.6,"4,563",2007
12,청소부 밥,"토드 홉킨스,신윤경 옮김",위즈덤하우스,2006,,9.78899E+12,3320,325.04,"4,522",2007
13,사랑 후에 오는 것들,지은이: 공지영,소담출판사,2006,,9.78897E+12,4810,813.6,"3,921",2007
14,다빈치 코드 ,댄 브라운 지음 ;양선아 옮김,베텔스만 코리아,2004,1,9.78896E+12,4840,843.5,"3,746",2007
15,"대한민국 20대, 재테크에 미쳐라:한 번 배워 평생 가는 똑똑한 재테크 습관",정철진 지음,한스미디어,2006,,9.78896E+12,13320,327.04,"3,714",2007
16,도쿄타워=Tokyo tower,에쿠니 가오리 지음;신유희 옮김,소담출판사,2005,,9.78897E+12,3830,833.6,"3,553",2007
17,"스페인, 너는 자유다:모든 것을 훌훌 털어 버리고 떠난 낯선 땅에서 나를 채우고 돌아오다",손미나 글·사진,웅진씽크빅,2006,,9.7889E+12,3810,982.702,"3,521",2007
18,신의 죽음:김진명 장편소설,김진명,대산출판사,2006,1,9.78894E+12,3810,813.6,"3,483",2007
19,(박완서 장편소설)그 남자네 집,박완서 지음,현대문학,2004,,9.78897E+12,3810,813.6,"3,451",2007
20,다빈치 코드 ,댄 브라운 지음 ;양선아 옮김,베텔스만 코리아,2004,2,9.78896E+12,4840,843.5,"3,440",2007
21,(믿는 대로 된다)긍정의 힘,조엘 오스틴 지음;엔터스 코리아 옮김,두란노서원,2005,,9.78895E+12,3230,234.3,"3,434",2007
22,틀려도 괜찮아,마키타 신지 글;유문조 옮김,토토북,2006,,9.78899E+12,77830,833.6,"3,428",2007
23,언젠가 기억에서 사라진다 해도,에쿠니 가오리 지음;김난주 옮김,소담출판사,2006,,9.78897E+12,3830,833.6,"3,404",2007
23,끌리는 사람은 1%가 다르다,이민규 지음,더난출판,2005,,9.78898E+12,13320,189,"3,404",2007
25,남한산성:김훈 장편소설,김훈,학고재,2007,,9.78896E+12,3810,813.6,"3,403",2007
26,해리포터와 혼혈왕자,조앤 K. 롤링 저;최인자 옮김,문학수첩,2005,61,9.78898E+12,4840,843,"3,391",2007
27,뚱딴지 명언 산책,김우영 글.그림,재능출판,1997,,9.78898E+12,77810,199.1,"3,348",2007
28,신의 죽음:김진명 장편소설,김진명,대산출판사,2006,2,9.78894E+12,3810,813.6,"3,330",2007
29,뿌리 깊은 나무 :이정명 장편소설 ,이정명,밀리언하우스,2007,1,9.78899E+12,4810,813.6,"3,227",2007
30,연금술사,파울로 코엘료 지음;최정수 옮김,문학동네,2001,,9.78898E+12,3860,879,"3,216",2007
31,악마는 프라다를 입는다:로렌 와이스버거 장편소설,로렌 와이스버거 [지음];서남희 옮김,문학동네,2006,1,9.78895E+12,4840,843,"3,183",2007
32,걸=Girl,오쿠다 히데오 지음;임희선 옮김,북스토리,2006,,9.78899E+12,3830,833.6,"3,182",2007
33,해리포터와 혼혈왕자,조앤 K. 롤링 저;최인자 옮김,문학수첩,2005,63,9.78898E+12,4840,843,"3,174",2007
