순위,서명,저자,출판사,출판년도,권,ISBN,ISBN부가기호,KDC,대출건수,year
198,그램그램 영문법 원정대,"지은이: 장영준,김덕영",사회평론,2006-2019,11,9.78896E+12,77740,745,"2,846",2010
199,진시황릉에서 살아남기,글·기획: 코믹컴;그림: 문정후,대한교과서 아이세움코믹스,2006-2007,2,9.78894E+12,77900,912,"2,844",2010
200,나무,베르나르 베르베르 지음;이세욱 옮김,열린책들,2003,,9.78893E+12,3860,863,"2,838",2010
1,엄마를 부탁해 :신경숙 장편소설 ,지은이: 신경숙,창비,2008,,9.78894E+12,3810,813.7,"6,174",2011
2,내일은 실험왕 :본격 대결 과학실험 만화,글: 곰돌이 co. ;그림: 홍종현,미래엔컬처그룹,2009-2010,14,9.78894E+12,77400,400,"5,554",2011
3,(조선의 마지막 황녀) 덕혜옹주 :권비영 장편소설 ,지은이: 권비영,다산북스,2010,,9.78896E+12,3810,813.7,"5,542",2011
4,내일은 실험왕 :본격 대결 과학실험 만화,글: 곰돌이 co. ;그림: 홍종현,미래엔컬처그룹,2009-2010,12,9.78894E+12,77400,400,"5,381",2011
5,내일은 실험왕 :본격 대결 과학실험 만화,글: 곰돌이 co. ;그림: 홍종현,미래엔컬처그룹,2009-2010,13,9.78894E+12,77400,400,"5,312",2011
6,내일은 실험왕 :본격 대결 과학실험 만화,글: 곰돌이 co. ;그림: 홍종현,대한교과서,2006-2008,9,9.78894E+12,77400,400,"5,162",2011
7,내일은 실험왕 :본격 대결 과학실험 만화,글: 곰돌이 co. ;그림: 홍종현,미래엔컬처그룹,2009-2010,15,9.78894E+12,77400,400,"5,098",2011
8,쿠바에서 보물찾기 ,글: 곰돌이 co. ;그림: 강경효,미래엔 컬처그룹,2010,23,9.78894E+12,77900,949.1,"4,762",2011
9,내일은 실험왕 :본격 대결 과학실험 만화,글: 곰돌이 co. ;그림: 홍종현,대한교과서,2006-2008,8,9.78894E+12,77400,400,"4,759",2011
10,(KBS 위기탈출) 넘버원,구성: 에듀코믹 ;원 프로덕션,밝은미래,2006-2015,2,9.789E+12,77810,539,"4,747",2011
11,완득이 :김려령 장편소설 ,김려령,창비,2008,,9.78894E+12,3810,813.6,"4,744",2011
12,내일은 실험왕 :본격 대결 과학실험 만화,글: 곰돌이 co. ;그림: 홍종현,대한교과서,2006-2008,7,9.78894E+12,77400,400,"4,709",2011
13,내일은 실험왕 :본격 대결 과학실험 만화,글: 곰돌이 co. ;그림: 홍종현,미래엔컬처그룹,2009-2010,11,9.78894E+12,77400,400,"4,680",2011
14,(KBS 위기탈출) 넘버원,구성: 에듀코믹 ;원 프로덕션,밝은미래,2006-2015,9,9.78899E+12,77810,539,"4,658",2011
15,(KBS 위기탈출) 넘버원,구성: 에듀코믹 ;원 프로덕션,밝은미래,2006-2015,11,9.78899E+12,77840,539,"4,654",2011
16,베트남에서 보물찾기 ,글: 곰돌이 co. ;그림: 강경효,미래엔 컬처그룹,2009,20,9.78894E+12,77900,914.1,"4,608",2011
17,(KBS 위기탈출) 넘버원,구성: 에듀코믹 ;원 프로덕션,밝은미래,2006-2015,5,9.789E+12,77810,539,"4,595",2011
18,(KBS 위기탈출) 넘버원,구성: 에듀코믹 ;원 프로덕션,밝은미래,2006-2015,12,9.78899E+12,77810,539,"4,591",2011
19,(KBS 위기탈출) 넘버원,구성: 에듀코믹 ;원 프로덕션,밝은미래,2006-2015,10,9.78899E+12,77810,539,"4,589",2011
20,(KBS 위기탈출) 넘버원,구성: 에듀코믹 ;원 프로덕션,밝은미래,2006-2015,14,9.78899E+12,77810,539,"4,574",2011
21,(코믹 메이플스토리) 수학도둑 :사고력과 이해력을 향상시켜 주는 국내 최초 수학논술만화,글: 송도수 ;서정 엔터테인먼트,서울문화사,2006-2015,11,9.78895E+12,77810,410,"4,561",2011
22,내일은 실험왕 :본격 대결 과학실험 만화,글: 곰돌이 co. ;그림: 홍종현,미래엔컬처그룹,2009-2010,10,9.78894E+12,77400,400,"4,530",2011
23,Why? 나라의 시작 ,글: 이근 ;그림: 극동만화연구소,예림당,2009,1,9.78893E+12,73910,911,"4,526",2011
24,내일은 실험왕 :본격 대결 과학실험 만화,글: 곰돌이 co. ;그림: 홍종현,대한교과서,2006-2008,6,9.78894E+12,77400,400,"4,507",2011
25,(코믹 메이플스토리) 수학도둑 :사고력과 이해력을 향상시켜 주는 국내 최초 수학논술만화,글: 송도수 ;서정 엔터테인먼트,서울문화사,2006-2015,10,9.78895E+12,77810,410,"4,501",2011
26,마법천자문:손오공의 한자 대탐험,시리얼 글·그림,북21아울북,2004,6,9.78895E+12,77720,711.4,"4,500",2011
27,캐나다에서 보물찾기 ,글: 곰돌이 co. ;그림: 강경효,미래엔 컬처그룹,2008,19,9.78894E+12,77900,941,"4,475",2011
28,(KBS 위기탈출) 넘버원,구성: 에듀코믹 ;원 프로덕션,밝은미래,2006-2015,3,9.789E+12,77810,539,"4,465",2011
29,내일은 실험왕 :본격 대결 과학실험 만화,글: 곰돌이 co. ;그림: 홍종현,대한교과서,2006-2008,1,9.78894E+12,77400,400,"4,445",2011
29,마법천자문 :손오공의 한자 대탐험,"저자: 스튜디오시리얼,홍거북",아울북,2005-2020,18,9.78895E+12,77720,711.4,"4,445",2011
31,(KBS 위기탈출) 넘버원,구성: 에듀코믹 ;원 프로덕션,밝은미래,2006-2015,6,9.78899E+12,77810,539,"4,442",2011
32,남아공에서 보물찾기 ,글: 곰돌이 co. ;그림: 강경효,미래엔 컬처그룹,2010,24,9.78894E+12,77900,938.4,"4,428",2011
33,마법천자문:손오공의 한자 대탐험,시리얼 글·그림,북21아울북,2004,3,9.78895E+12,77720,711.4,"4,425",2011
34,마법천자문:손오공의 한자 대탐험,시리얼 글·그림,북21아울북,2004,5,9.78895E+12,77720,711.4,"4,424",2011
35,Why? 조선 전기 ,글: 이근 ;그림: 극동만화연구소,예림당,2009,4,9.78893E+12,73910,911,"4,411",2011
36,엽기 과학자 프래니,글·그림: 짐 벤튼;옮김: 박수현,언어세상,2005-2006,5,9.78896E+12,74840,843,"4,407",2011
37,(코믹 메이플스토리) 수학도둑 :사고력과 이해력을 향상시켜 주는 국내 최초 수학논술만화,글: 송도수 ;서정 엔터테인먼트,서울문화사,2006-2015,9,9.78895E+12,77810,410,"4,404",2011
38,해리포터와 죽음의 성물,조앤 K 롤링 지음 ;최인자 옮김,문학수첩,2007,71,9.78898E+12,4840,843,"4,402",2011
39,(KBS 위기탈출) 넘버원,구성: 에듀코믹 ;원 프로덕션,밝은미래,2006-2015,1,9.789E+12,77810,539,"4,401",2011
40,내일은 실험왕 :본격 대결 과학실험 만화,글: 곰돌이 co. ;그림: 홍종현,대한교과서,2006-2008,5,9.78894E+12,77400,400,"4,389",2011
41,(코믹 메이플스토리) 수학도둑 :사고력과 이해력을 향상시켜 주는 국내 최초 수학논술만화,글: 송도수 ;서정 엔터테인먼트,서울문화사,2006-2015,6,9.78895E+12,77810,410,"4,381",2011
42,마법천자문 :손오공의 한자 대탐험,"저자: 스튜디오시리얼,홍거북",아울북,2005-2020,17,9.78895E+12,77720,711.4,"4,376",2011
43,Why? 조선 후기 ,글: 이근 ;그림: 극동만화연구소,예림당,2009,5,9.78893E+12,73910,911,"4,363",2011
44,(KBS 위기탈출) 넘버원,구성: 에듀코믹 ;원 프로덕션,밝은미래,2006-2015,15,9.78899E+12,77810,539,"4,357",2011
45,도가니 :공지영 장편소설 ,지은이: 공지영,창비,2009,,9.78894E+12,3810,813.6,"4,341",2011
46,마법천자문 16 - 서로를 생각하는 마음 정情,스튜디오 시리얼,북이십일아울북,2008,16,9.78895E+12,,,"4,315",2011
47,Why? 고려 시대 ,글: 이근 ;그림: 극동만화연구소,예림당,2009,3,9.78893E+12,73910,911,"4,298",2011
48,(KBS 위기탈출) 넘버원,구성: 에듀코믹 ;원 프로덕션,밝은미래,2006-2015,8,9.78899E+12,77810,539,"4,297",2011
49,내일은 실험왕 :본격 대결 과학실험 만화,글: 곰돌이 co. ;그림: 홍종현,대한교과서,2006-2008,2,9.78894E+12,77400,400,"4,289",2011
50,네덜란드에서 보물찾기 ,글: 곰돌이 co. ;그림: 강경효,대한교과서,2008,17,9.78894E+12,77900,926.9,"4,288",2011
51,내일은 실험왕 :본격 대결 과학실험 만화,글: 곰돌이 co. ;그림: 홍종현,대한교과서,2006-2008,3,9.78894E+12,77400,400,"4,272",2011
51,집안 치우기 ,글: 고대영 ;그림: 김영진,길벗어린이,2010,,9.78896E+12,77810,813.7,"4,272",2011
53,손톱 깨물기 ,글: 고대영 ;그림: 김영진,길벗어린이,2008,,9.78896E+12,77810,813.6,"4,239",2011
54,마법천자문:손오공의 한자 대탐험,시리얼 글·그림,북21아울북,2004,1,9.78895E+12,77720,711.4,"4,238",2011
55,마법천자문:손오공의 한자 대탐험,시리얼 글·그림,북21아울북,2004,2,9.78895E+12,77720,711.4,"4,230",2011
56,(코믹 메이플스토리) 수학도둑 :사고력과 이해력을 향상시켜 주는 국내 최초 수학논술만화,글: 송도수 ;서정 엔터테인먼트,서울문화사,2006-2015,8,9.78895E+12,77810,410,"4,220",2011
57,오스트리아에서 보물찾기 ,글: 곰돌이 co. ;그림: 강경효,미래엔 컬처그룹,2009,21,9.78894E+12,77900,925.5,"4,208",2011
58,(코믹 메이플스토리) 수학도둑 :사고력과 이해력을 향상시켜 주는 국내 최초 수학논술만화,글: 송도수 ;서정 엔터테인먼트,서울문화사,2006-2015,16,9.78893E+12,77810,410,"4,198",2011
59,(KBS 위기탈출) 넘버원,구성: 에듀코믹 ;원 프로덕션,밝은미래,2006-2015,13,9.78899E+12,77810,539,"4,190",2011
60,내일은 실험왕 :본격 대결 과학실험 만화,"글: 곰돌이 co. ,그림: 홍종현",미래엔,2011-2020,16,9.78894E+12,77400,400,"4,183",2011
61,내일은 실험왕 :본격 대결 과학실험 만화,글: 곰돌이 co. ;그림: 홍종현,대한교과서,2006-2008,4,9.78894E+12,77400,400,"4,174",2011
62,윔피 키드,"글, 그림: 제프 키니 ;양진성",푸른날개,2009-2015,3,9.78899E+12,74840,843,"4,170",2011
63,러시아에서 보물찾기,글: 곰돌이 co.;그림: 강경효,대한교과서,2007,9,9.78894E+12,77900,929,"4,169",2011
64,(코믹 메이플스토리) 수학도둑 :사고력과 이해력을 향상시켜 주는 국내 최초 수학논술만화,글: 송도수 ;서정 엔터테인먼트,서울문화사,2006-2015,4,9.78895E+12,77810,410,"4,159",2011
65,(코믹 메이플스토리) 수학도둑 :사고력과 이해력을 향상시켜 주는 국내 최초 수학논술만화,글: 송도수 ;서정 엔터테인먼트,서울문화사,2006-2015,7,9.78895E+12,77810,410,"4,153",2011
65,(KBS 위기탈출) 넘버원,구성: 에듀코믹 ;원 프로덕션,밝은미래,2006-2015,4,9.789E+12,77810,539,"4,153",2011
67,태국에서 보물찾기 ,글: 곰돌이 co. ;그림: 강경효,대한교과서,2008,16,9.78894E+12,77900,914.4,"4,150",2011
68,Why? 왕자와공주 ,글: 이근 ;그림: 극동만화연구소,예림당,2010,12,9.78893E+12,74910,911,"4,149",2011
69,Why? 삼국의 경쟁 ,글: 이근 ;그림: 극동만화연구소,예림당,2009,2,9.78893E+12,73910,911,"4,148",2011
70,위저드 베이커리 =구병모 장편소설 /Wizard bakery ,지은이: 구병모,창비,2009,,9.78894E+12,3810,813.7,"4,145",2011
71,윔피 키드,"글, 그림: 제프 키니 ;양진성",푸른날개,2009-2015,2,9.78899E+12,74840,843,"4,142",2011
72,해리포터와 죽음의 성물,조앤 K 롤링 지음 ;최인자 옮김,문학수첩,2007,72,9.78898E+12,4840,843,"4,120",2011
73,스페인에서 보물찾기,글: 곰돌이 co.;그림: 강경효,대한교과서,2007,15,9.78894E+12,77900,927,"4,116",2011
74,해리포터와 죽음의 성물,조앤 K 롤링 지음 ;최인자 옮김,문학수첩,2007,74,9.78898E+12,4840,843,"4,115",2011
75,영국에서 보물찾기,글: 곰돌이 co.;그림: 강경효,대한교과서,2007,13,9.78894E+12,77900,924,"4,113",2011
76,이스라엘에서 보물찾기 ,글: 곰돌이 co. ;그림: 강경효,미래엔컬처그룹,2009,22,9.78894E+12,77900,919.4,"4,089",2011
77,(KBS 위기탈출) 넘버원,구성: 에듀코믹 ;원 프로덕션,밝은미래,2006-2015,16,9.78899E+12,77810,539,"4,060",2011
78,멕시코에서 보물찾기 ,글: 곰돌이 co. ;그림: 강경효,대한교과서,2008,18,9.78894E+12,77900,943,"4,058",2011
79,(코믹 메이플스토리) 수학도둑 :사고력과 이해력을 향상시켜 주는 국내 최초 수학논술만화,글: 송도수 ;서정 엔터테인먼트,서울문화사,2006-2015,12,9.78895E+12,77810,410,"4,050",2011
80,(코믹 메이플스토리) 수학도둑 :사고력과 이해력을 향상시켜 주는 국내 최초 수학논술만화,글: 송도수 ;서정 엔터테인먼트,서울문화사,2006-2015,5,9.78895E+12,77810,410,"4,046",2011
81,호주에서 보물찾기,글: 곰돌이 co.;그림: 강경효,대한교과서,2006,11,9.78894E+12,77900,962,"4,042",2011
82,거짓말 ,글: 고대영 ;그림: 김영진,길벗어린이,2009,,9.78896E+12,77810,813.6,"4,016",2011
83,마법천자문:손오공의 한자 대탐험,시리얼 글·그림,북21아울북,2004,4,9.78895E+12,77720,711.4,"4,010",2011
84,마법천자문 :손오공의 한자 대탐험,"저자: 스튜디오시리얼,홍거북",아울북,2005-2020,15,9.78895E+12,77720,711.4,"3,996",2011
85,(코믹 메이플스토리) 수학도둑 :사고력과 이해력을 향상시켜 주는 국내 최초 수학논술만화,글: 송도수 ;서정 엔터테인먼트,서울문화사,2006-2015,17,9.78893E+12,77810,410,"3,991",2011
86,윔피 키드,"글, 그림: 제프 키니 ;양진성",푸른날개,2009-2015,4,9.78899E+12,74840,843,"3,987",2011
87,일본에서 보물찾기,곰돌이 co. 글;강경효 그림,대한교과서,2005,7,9.78894E+12,77900,913,"3,984",2011
88,(코믹 메이플스토리) 수학도둑 :사고력과 이해력을 향상시켜 주는 국내 최초 수학논술만화,글: 송도수 ;서정 엔터테인먼트,서울문화사,2006-2015,14,9.78893E+12,77810,410,"3,979",2011
89,해리포터와 죽음의 성물,조앤 K 롤링 지음 ;최인자 옮김,문학수첩,2007,73,9.78898E+12,4840,843,"3,976",2011
90,세상에서 제일 힘센 수탉 ,글쓴이: 이호백 ;그린이: 이억배,재미마주,1997,,9.78899E+12,77810,813.6,"3,975",2011
91,브레이킹 던 :스테프니 메이어 장편소설 ,지은이: 스테프니 메이어 ;옮긴이: 윤정숙,미래엔컬처그룹,2009,,9.78894E+12,3840,843,"3,959",2011
92,(코믹 메이플스토리) 수학도둑 :사고력과 이해력을 향상시켜 주는 국내 최초 수학논술만화,글: 송도수 ;서정 엔터테인먼트,서울문화사,2006-2015,2,9.78895E+12,77810,410,"3,902",2011
93,터키에서 보물찾기,글: 곰돌이 co.;그림: 강경효,대한교과서,2007,14,9.78894E+12,77900,918.7,"3,899",2011
94,(코믹 메이플스토리) 수학도둑 :사고력과 이해력을 향상시켜 주는 국내 최초 수학논술만화,글: 송도수 ;서정 엔터테인먼트,서울문화사,2006-2015,3,9.78895E+12,77810,410,"3,890",2011
95,손 큰 할머니의 만두 만들기 ,글: 채인선 ;그림: 이억배,재미마주,1998,,9.78899E+12,73810,813.6,"3,883",2011
96,브라질에서 보물찾기,글: 곰돌이 co.;그림: 강경효,대한교과서,2006,12,9.78894E+12,77900,953,"3,857",2011
97,마법천자문 :손오공의 한자 대탐험,"저자: 스튜디오시리얼,홍거북",아울북,2005-2020,14,9.78895E+12,77720,711.4,"3,845",2011
98,그램그램 영문법 원정대,"지은이: 장영준,김덕영",사회평론,2006-2019,8,9.78896E+12,77740,745,"3,838",2011
99,지도 밖으로 행군하라=Marching off the map,한비야 지음,푸른숲,2005,,9.78897E+12,3810,816.6,"3,802",2011
100,정글에서 살아남기,글: 코믹컴 ;그림: 네모,루덴스미디어,2009-2013,2,9.78899E+12,77400,470,"3,795",2011
101,엽기 과학자 프래니,글·그림: 짐 벤튼;옮김: 박수현,언어세상,2005-2006,3,9.78896E+12,74840,843,"3,793",2011
102,두발자전거 배우기 ,글: 고대영 ;그림: 김영진,길벗어린이,2009,,9.78896E+12,77810,813.6,"3,789",2011
103,Why? 과학과 의학 ,글: 이근 ;[그린이]: 극동만화연구소,예림당,2009,7,9.78893E+12,73910,911,"3,778",2011
104,산에서 살아남기,코믹컴 글;문정후 그림,대한교과서,2004,10,9.78894E+12,77450,400,"3,772",2011
105,해리포터와 불사조 기사단,조앤 K. 롤링 저;최인자 옮김,문학수첩,2003,51,9.78898E+12,4840,843,"3,771",2011
106,그램그램 영문법 원정대,"지은이: 장영준,김덕영",사회평론,2006-2019,1,9.78896E+12,77740,745,"3,770",2011
107,정글에서 살아남기,글: 코믹컴 ;그림: 네모,루덴스미디어,2009-2013,3,9.78899E+12,77400,470,"3,754",2011
108,우리들의 행복한 시간,공지영,푸른숲,2005,,9.78897E+12,3810,,"3,739",2011
109,마법천자문 :손오공의 한자 대탐험,"저자: 스튜디오시리얼,홍거북",아울북,2005-2020,13,9.78895E+12,77720,711.4,"3,735",2011
110,해리포터와 혼혈왕자,조앤 K. 롤링 저;최인자 옮김,문학수첩,2005,61,9.78898E+12,4840,843,"3,724",2011
111,지진에서 살아남기,코믹컴 글;문정후 그림,대한교과서,2004,11,9.78894E+12,77450,400,"3,723",2011
111,엽기 과학자 프래니,글·그림: 짐 벤튼;옮김: 박수현,언어세상,2005-2006,2,9.78896E+12,74840,843,"3,723",2011
113,그램그램 영문법 원정대,"지은이: 장영준,김덕영",사회평론,2006-2019,9,9.78896E+12,77740,745,"3,711",2011
114,(코믹 메이플스토리) 수학도둑 :사고력과 이해력을 향상시켜 주는 국내 최초 수학논술만화,글: 송도수 ;서정 엔터테인먼트,서울문화사,2006-2015,1,9.78895E+12,77810,410,"3,708",2011
115,엽기 과학자 프래니,글·그림: 짐 벤튼;옮김: 박수현,이퍼블릭,2007,6,9.78893E+12,74840,843,"3,707",2011
116,엽기 과학자 프래니,글·그림: 짐 벤튼;옮김: 박수현,언어세상,2005-2006,1,9.78896E+12,74840,843,"3,687",2011
117,독일에서 보물찾기,글: 곰돌이 co.;그림: 강경효,대한교과서,2007,10,9.78894E+12,77900,925,"3,685",2011
118,스위스에서 보물찾기 ,글: 곰돌이 co. ;그림: 강경효,미래엔 컬처그룹,2010,25,9.78894E+12,77900,925.9,"3,681",2011
119,마법천자문 :손오공의 한자 대탐험,"저자: 스튜디오시리얼,홍거북",아울북,2005-2020,12,9.78895E+12,77720,711.4,"3,670",2011
120,어린이 과학 형사대 CSI,글: 고희정 ;그림: 서용남,가나출판사,2008-2013,1,9.78896E+12,74400,400,"3,666",2011
120,엽기 과학자 프래니,글·그림: 짐 벤튼 ;옮김: 박수현,이퍼블릭,2008,7,9.78896E+12,74840,843,"3,666",2011
122,트와일라잇 :스테프니 메이어 장편소설 ,스테프니 메이어 [지음] ;변용란 옮김,대한교과서,2008,,9.78894E+12,3840,843,"3,663",2011
123,(KBS 위기탈출) 넘버원,구성: 에듀코믹 ;원 프로덕션,밝은미래,2006-2015,17,9.78899E+12,77810,539,"3,657",2011
124,그램그램 영문법 원정대,"지은이: 장영준,김덕영",사회평론,2006-2019,11,9.78896E+12,77740,745,"3,652",2011
125,그램그램 영문법 원정대,"지은이: 장영준,김덕영",사회평론,2006-2019,6,9.78896E+12,77740,745,"3,651",2011
126,미국에서 보물찾기,곰돌이 co. 글;강경효 그림,대한교과서,2005,6,9.78894E+12,77900,942,"3,649",2011
127,그리스에서 보물찾기,글: 곰돌이 co.;그림: 강경효,대한교과서,2005,8,9.78894E+12,77900,921,"3,643",2011
128,신 :베르나르 베르베르 장편소설,베르나르 베르베르 [지음] ;이세욱 옮김,열린책들,2008-2009,1,9.78893E+12,4860,863,"3,642",2011
129,Why? 승자와 패자 ,글: 이근 ;그림: 극동만화연구소,예림당,2010,11,9.78893E+12,74910,911,"3,638",2011
130,시베리아에서 살아남기,코믹컴 글;정준규 그림,대한교과서,2004,8,9.78894E+12,77400,400,"3,636",2011
130,엽기 과학자 프래니,글·그림: 짐 벤튼;옮김: 박수현,언어세상,2005-2006,4,9.78896E+12,74840,843,"3,636",2011
132,틀려도 괜찮아,마키타 신지 글;유문조 옮김,토토북,2006,,9.78899E+12,77830,833.6,"3,635",2011
133,그램그램 영문법 원정대,"지은이: 장영준,김덕영",사회평론,2006-2019,12,9.78896E+12,77740,745,"3,629",2011
134,박사가 사랑한 수식,오가와 요코 지음;김난주 옮김,이레,2004,,9.78896E+12,3830,833.6,"3,626",2011
135,바다에서 살아남기,코믹컴 글;정준규 그림,대한교과서,2003,7,9.78894E+12,77450,400,"3,621",2011
136,남극에서 살아남기,코믹컴 글;문정후 그림,대한교과서,2005,12,9.78894E+12,77980,400,"3,601",2011
137,그램그램 영문법 원정대,"지은이: 장영준,김덕영",사회평론,2006-2019,7,9.78896E+12,77740,745,"3,599",2011
138,해리포터와 불의 잔,조앤 K. 롤링 지음;최인자 [공]옮김,문학수첩,2000,41,9.78898E+12,4840,843,"3,595",2011
139,(코믹 메이플스토리) 수학도둑 :사고력과 이해력을 향상시켜 주는 국내 최초 수학논술만화,글: 송도수 ;서정 엔터테인먼트,서울문화사,2006-2015,15,9.78893E+12,77810,410,"3,591",2011
140,(코믹 메이플스토리) 수학도둑 :사고력과 이해력을 향상시켜 주는 국내 최초 수학논술만화,글: 송도수 ;서정 엔터테인먼트,서울문화사,2006-2015,13,9.78893E+12,77810,410,"3,581",2011
141,Why? 응급처치,글: 파피루스;만화: 이준희,예림당,2007,34,9.78893E+12,73510,512,"3,561",2011
142,그램그램 영문법 원정대,"지은이: 장영준,김덕영",사회평론,2006-2019,10,9.78896E+12,77740,745,"3,551",2011
143,어린이 과학 형사대 CSI,글: 고희정 ;그림: 서용남,가나출판사,2008-2013,2,9.78896E+12,74400,400,"3,546",2011
144,인도에서 보물찾기,곰돌이 co. 글;강경효 그림,대한교과서,2004,4,9.78894E+12,77900,915,"3,543",2011
145,이상기후에서 살아남기,글: 곰돌이 co. ;그림: 한현동,미래엔 컬처그룹,2009,23,9.78894E+12,77470,400,"3,532",2011
146,(코믹 메이플스토리) 수학도둑 :사고력과 이해력을 향상시켜 주는 국내 최초 수학논술만화,글: 송도수 ;서정 엔터테인먼트,서울문화사,2006-2015,18,9.78893E+12,77410,410,"3,529",2011
147,그램그램 영문법 원정대,"지은이: 장영준,김덕영",사회평론,2006-2019,3,9.78896E+12,77740,745,"3,527",2011
148,사막에서 살아남기,최덕희 글;강경효 그림,대한교과서,2002,3,9.78894E+12,77400,400,"3,525",2011
149,뉴문 :스테프니 메이어 장편소설 ,스테프니 메이어 [지음] ;변용란 옮김,대한교과서,2008,,9.78894E+12,3840,843,"3,524",2011
150,해리포터와 마법사의 돌,조앤 K. 롤링 지음;김혜원 옮김,문학수첩,1999,11,9.78898E+12,4840,843,"3,520",2011
151,이클립스 :스테프니 메이어 장편소설 ,지은이: 스테프니 메이어 ;옮긴이: 윤정숙,북폴리오,2008,,9.78894E+12,3840,843,"3,509",2011
151,(제로니모의) 환상모험,글: 제로니모 스틸턴 ;이승수,이퍼블릭,2008-2019,7,9.78896E+12,74880,883,"3,509",2011
153,어린이 과학 형사대 CSI,글: 고희정 ;그림: 서용남,가나출판사,2008-2013,5,9.78896E+12,74400,400,"3,489",2011
153,그램그램 영문법 원정대,"지은이: 장영준,김덕영",사회평론,2006-2019,13,9.78896E+12,77740,745,"3,489",2011
153,해리포터와 불사조 기사단,조앤 K. 롤링 저;최인자 옮김,문학수첩,2003,52,9.78898E+12,4840,843,"3,489",2011
156,정글에서 살아남기,글: 코믹컴 ;그림: 네모,루덴스미디어,2009-2013,4,9.78899E+12,77400,470,"3,482",2011
157,어린이 과학 형사대 CSI,글: 고희정 ;그림: 서용남,가나출판사,2008-2013,4,9.78896E+12,74400,400,"3,481",2011
158,어린이 과학 형사대 CSI,글: 고희정 ;그림: 서용남,가나출판사,2008-2013,3,9.78896E+12,74400,400,"3,478",2011
159,어린이 과학 형사대 CSI,글: 고희정 ;그림: 서용남,가나출판사,2008-2013,6,9.78896E+12,74400,400,"3,476",2011
160,정글에서 살아남기,글: 코믹컴 ;그림: 네모,루덴스미디어,2009-2013,1,9.78899E+12,77400,470,"3,474",2011
161,이집트에서 보물찾기,곰돌이 co. 글;강경효 그림,대한교과서,2005,5,9.78894E+12,77900,932,"3,473",2011
162,그램그램 영문법 원정대,"지은이: 장영준,김덕영",사회평론,2006-2019,2,9.78896E+12,77740,745,"3,469",2011
163,용돈주세요,글: 고대영;그림: 김영진,길벗어린이,2007,,9.78896E+12,77810,813.6,"3,462",2011
164,100층짜리 집 ,글·그림: 이와이 도시오 ;옮김: 김숙,북뱅크,2009,,9.78899E+12,73830,833.6,"3,460",2011
165,(제로니모의) 환상모험,글: 제로니모 스틸턴 ;이승수,이퍼블릭,2008-2019,1,9.78896E+12,74880,883,"3,450",2011
166,무인도에서 살아남기,최덕희 글;강경효 그림,대한교과서,2001,1,9.78894E+12,77400,400,"3,449",2011
167,동굴에서 살아남기,코믹컴 글;문정후 그림,대한교과서,2004,9,9.78894E+12,77450,400,"3,431",2011
168,(제로니모의) 환상모험,글: 제로니모 스틸턴 ;이승수,이퍼블릭,2008-2019,4,9.78896E+12,74880,883,"3,420",2011
169,빙하에서 살아남기 ,"지은이: 최덕희,강경효",대한교과서,2008,4,9.78894E+12,77400,400,"3,415",2011
170,중국에서 보물찾기,곰돌이 co. 글;강경효 그림,대한교과서,2004,3,9.78894E+12,77900,912,"3,408",2011
170,즐거운 나의 집 :공지영 장편소설 ,공지영,푸른숲,2007,,9.78897E+12,3810,813.6,"3,408",2011
172,마법천자문 :손오공의 한자 대탐험,"저자: 스튜디오시리얼,홍거북",아울북,2005-2020,11,9.78895E+12,77720,711.4,"3,395",2011
173,고구려 시대 보물찾기,글: 곰돌이co. ;그림: 강경효,아이세움,2010-2011,1,9.78894E+12,77910,911,"3,392",2011
174,(제로니모의) 환상모험,글: 제로니모 스틸턴 ;이승수,이퍼블릭,2008-2019,5,9.78896E+12,74880,883,"3,389",2011
175,책 먹는 여우,프란치스카 비어만 지음;김경연 옮김,김영사,2001,,9.78893E+12,73850,853,"3,379",2011
176,그램그램 영문법 원정대,"지은이: 장영준,김덕영",사회평론,2006-2019,5,9.78896E+12,77740,745,"3,372",2011
177,해리포터와 비밀의 방,조앤 K. 롤링 지음;김혜원 옮김,문학수첩,2000,21,9.78898E+12,4840,843,"3,361",2011
178,수학 귀신 :수학을 싫어하는 한 소년이 수학의 원리를 깨우치기까지 ,한스 마그누스 엔첸스베르거 글 ;고영아 옮김,비룡소,1998,,9.78895E+12,43850,410,"3,347",2011
178,어린이 과학 형사대 CSI,글: 고희정 ;그림: 서용남,가나출판사,2008-2013,8,9.78896E+12,74400,400,"3,347",2011
180,그램그램 영문법 원정대,"지은이: 장영준,김덕영",사회평론,2006-2019,4,9.78896E+12,77740,745,"3,345",2011
181,(제로니모의) 환상모험,글: 제로니모 스틸턴 ;이승수,이퍼블릭,2008-2019,2,9.78896E+12,74880,883,"3,339",2011
182,Why? 식품과 영양 ,글: 조영선 ;그림: 이영호,예림당,2008,40,9.78893E+12,73590,594,"3,338",2011
182,해리포터와 불사조 기사단,조앤 K. 롤링 저;최인자 옮김,문학수첩,2003,53,9.78898E+12,4840,843,"3,338",2011
184,(제로니모의) 환상모험,글: 제로니모 스틸턴 ;이승수,이퍼블릭,2008-2019,6,9.78896E+12,74880,883,"3,327",2011
185,Why? 궁궐이야기 ,글: 허순봉 ;그림: 극동만화연구소,예림당,2010,13,9.78893E+12,74910,911,"3,322",2011
